Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRK39,OUT045,1276.4224013157434
DRI39,OUT049,1036.684094489593
FDV04,OUT017,2639.355477841075
NCN14,OUT035,3008.7542496139504
FDH08,OUT013,3688.285085736321
FDS20,OUT046,2911.0376691367874
FDV40,OUT049,1357.1420484278
FDZ48,OUT010,-140.33993949418686
FDS24,OUT027,2910.478453899126
FDK44,OUT049,2861.5571689550525
FDS48,OUT045,2343.0046484548475
FDK26,OUT010,1104.783424671439
FDD23,OUT045,2971.967560282679
NCH54,OUT017,2636.325825778453
NCP14,OUT010,-248.6693248203294
FDM60,OUT010,-1182.7765521572412
FDV24,OUT017,2522.4821400775054
FDH08,OUT018,3345.3505838720885
FDS12,OUT027,3463.2756801459714
FDR39,OUT027,4318.24188598254
FDP12,OUT027,2124.8980136423465
DRF60,OUT027,5187.271839858443
FDC09,OUT035,1848.2925616627263
FDF50,OUT018,2887.309105696404
FDG28,OUT035,4054.5909316060242
NCE19,OUT017,983.2142005858486
NCM53,OUT010,-199.53829482902142
NCN18,OUT049,1850.1968153431062
FDF32,OUT035,3316.6461294213914
FDF11,OUT013,3871.9774046475522
DRI59,OUT049,3662.1966813103927
NCG54,OUT035,2811.0658350377835
FDM44,OUT046,1636.9391843769681
FDT57,OUT018,3465.215548339327
FDV24,OUT046,2417.717983585715
FDI50,OUT019,1769.6461997762635
FDS09,OUT035,1033.739775452099
NCC31,OUT027,3895.2560252708618
FDQ07,OUT019,1596.9398018045604
FDC22,OUT017,3171.3005766203682
FDZ56,OUT046,2695.547056963458
FDZ40,OUT019,-1001.3688036013536
FDS46,OUT027,3393.227628430835
DRD24,OUT045,2162.228629004178
FDV45,OUT017,3106.2032451060622
FDL26,OUT045,2418.383361545691
FDA56,OUT018,1706.2079696189971
FDN27,OUT046,1918.5485295153276
FDM20,OUT049,3981.5170646033184
FDO16,OUT017,1458.4844101821625
FDL03,OUT035,3302.1316942589747
FDE58,OUT046,1910.3774067843215
FDI02,OUT027,3287.997209389863
NCC55,OUT019,-1235.021900813315
FDR03,OUT018,3051.723032850572
FDB14,OUT017,1641.093638976823
FDR45,OUT013,3851.0102797558275
NCN07,OUT017,2156.8676915877295
FDM51,OUT019,-182.16007330872924
FDT52,OUT027,5361.321649161261
FDL26,OUT046,2463.1509560714994
NCZ42,OUT046,3763.9374161760406
DRI47,OUT019,416.1722537797383
FDW40,OUT013,2317.61337223507
FDN34,OUT046,2741.1732507697725
FDS01,OUT035,2988.193508961615
NCG55,OUT045,1789.8510225184796
FDC11,OUT035,1548.8428902338333
FDX35,OUT018,3341.4435507854405
NCB06,OUT046,2519.3037082927967
FDR09,OUT019,2188.8895020762284
FDC53,OUT017,1675.495011702753
FDY45,OUT013,4072.9584608961704
FDA22,OUT010,767.4226371734171
FDE02,OUT035,1671.9130593376267
FDW21,OUT045,1625.5973430516606
FDV34,OUT046,1254.2926221100504
FDS59,OUT049,1894.1182913931902
NCW17,OUT017,2129.9752875623
NCK54,OUT046,1925.5054340635543
FDG17,OUT019,2008.8712986362652
FDG35,OUT017,2911.9911816447
FDD08,OUT010,-1267.480488244503
NCO07,OUT017,3427.5545753209085
FDJ10,OUT010,362.82078930765556
FDW36,OUT017,1779.2255389994643
FDW21,OUT010,-266.563760632245
FDY19,OUT017,2001.480886820289
DRE03,OUT013,811.7166720876132
NCC55,OUT049,737.186725720826
FDH52,OUT010,-817.6958890244296
FDO09,OUT017,4312.74859466749
FDU43,OUT045,3764.086062843083
FDX09,OUT010,855.6416026715792
FDH40,OUT019,-520.933850957802
FDW58,OUT017,1805.3883978767226
FDC47,OUT017,3678.6546462352435
NCR41,OUT035,1667.8234952195394
DRG49,OUT035,3986.1787659167694
FDC52,OUT027,3936.8396484053137
FDY13,OUT046,1223.2899150242035
FDY35,OUT013,820.268012125832
FDI35,OUT017,2997.7470868290175
NCU18,OUT049,2324.1319694116105
FDY33,OUT018,2287.4043795661446
FDC15,OUT027,3932.265070083632
FDU01,OUT049,3115.027953267204
NCU42,OUT046,2680.6349348561425
NCV29,OUT018,2526.8908373128365
NCY30,OUT017,2984.9964548003327
FDQ46,OUT049,1894.9018105117011
FDG58,OUT027,3943.6161531877933
FDK33,OUT017,3485.2649005104518
NCD07,OUT045,1791.4233586894038
NCX29,OUT027,3714.979493233389
NCT42,OUT013,2374.0761108562465
DRN59,OUT035,914.1285775210688
FDI44,OUT035,1427.4764996651695
FDA45,OUT049,2923.2639676877893
FDP31,OUT045,1035.5609347222671
FDY01,OUT046,1870.7059560844705
FDT09,OUT018,1901.600972033168
DRH03,OUT027,2976.9900949672924
FDA36,OUT018,2696.421239279023
NCF31,OUT017,2519.4684111290385
FDG14,OUT049,2557.4303822767165
FDG28,OUT027,5385.515847991402
FDU14,OUT049,4061.474198097613
FDY47,OUT019,246.58182654904283
FDI56,OUT049,1549.5190499071655
DRD01,OUT013,989.6997710693722
FDM22,OUT046,961.0253658774343
FDH33,OUT013,738.4411214896397
DRZ24,OUT013,1927.873831010525
NCQ38,OUT046,1675.9753501720897
FDO16,OUT027,2824.404500487528
FDU07,OUT027,3828.7538016569933
NCB07,OUT013,3082.0246401773193
FDU48,OUT045,2041.856558597433
NCM43,OUT045,2534.5637499708014
FDR31,OUT010,426.3518990441439
DRK49,OUT018,416.7644861828595
NCI30,OUT010,1914.921985648607
DRD60,OUT017,2966.676675136633
NCG19,OUT046,3676.360768957631
FDH12,OUT035,1825.4397016707499
FDM32,OUT035,1652.082724829872
FDM27,OUT035,2656.4953650093075
NCU53,OUT027,4067.800498491787
NCQ18,OUT046,1554.7698768278988
FDS10,OUT013,2888.910781828545
FDB33,OUT027,3962.3064342982098
FDI12,OUT013,1461.1903153196304
NCW42,OUT013,3507.50896911648
NCC06,OUT018,1757.129493165216
FDW02,OUT017,2171.8506907750484
NCD43,OUT017,1766.364334633548
FDM57,OUT018,1108.795950628826
FDA58,OUT017,3851.956885970333
FDK56,OUT046,2938.4046183753853
FDP52,OUT045,3632.723441270161
FDW20,OUT018,1726.2009459345377
FDS52,OUT049,1724.8804223420302
NCT29,OUT018,1614.495440218132
NCL54,OUT013,2832.5135146734297
FDC05,OUT045,3105.726630118204
FDF34,OUT035,3314.851985049921
FDP03,OUT027,3486.336562598737
FDD32,OUT010,-511.5019339191388
FDZ10,OUT045,1981.2800889768846
FDZ40,OUT035,1043.6157512295254
FDD51,OUT018,464.15216870098743
NCY30,OUT019,938.1208387664842
FDP58,OUT017,3541.4149312563104
FDV49,OUT017,4279.567089151421
FDY24,OUT019,-995.7681507965874
NCO55,OUT017,1788.2537732288724
FDR13,OUT017,2019.0304157156988
FDS51,OUT017,1136.773282655993
FDP26,OUT045,1617.561078245426
NCB54,OUT027,3491.1672415287176
FDF32,OUT017,3244.3826690308256
FDN31,OUT018,2720.4075913516695
DRM48,OUT017,692.871378681567
FDN20,OUT049,2801.2850308587717
DRL01,OUT046,3710.739574836027
FDV56,OUT049,1875.7297874902515
DRH13,OUT027,3173.976832409617
FDA03,OUT017,2478.817035359788
FDF47,OUT027,4987.991057897541
FDX32,OUT046,2375.68383148696
FDX57,OUT049,1709.0726704777417
NCA30,OUT045,2918.6065339992947
FDO49,OUT013,909.461011574319
FDL04,OUT019,-225.60391271019523
DRM48,OUT035,752.8556060725718
FDR16,OUT013,3429.601876900699
NCC19,OUT018,2746.436032932801
NCE42,OUT045,3644.338517017023
FDY24,OUT017,1048.9022699719217
FDH19,OUT049,2890.9692823729188
FDJ46,OUT013,2805.074493012012
FDN45,OUT010,1614.63197814653
FDY08,OUT035,2391.139947136604
FDZ37,OUT035,1615.292498383862
NCT30,OUT045,688.4768864150285
DRY23,OUT018,445.09806490239987
NCZ30,OUT018,1655.202671630006
FDC44,OUT018,1526.971575852764
FDB45,OUT035,1838.0094438952847
FDY04,OUT013,2672.1684421570153
FDM27,OUT046,2554.508165574892
FDZ43,OUT017,3960.78715254892
FDT39,OUT019,557.8694318771031
NCC06,OUT019,108.81024256912781
FDL15,OUT027,3895.9648298635657
FDL57,OUT017,4206.179328699201
FDU08,OUT046,1605.187293829964
FDK40,OUT017,4304.417066202744
FDQ12,OUT010,1708.301406517544
FDS48,OUT017,2529.64715187554
FDP09,OUT045,3290.8333157207853
FDW21,OUT049,1763.6146270784066
FDY25,OUT035,3040.9811965962704
DRE13,OUT017,1476.5101703016776
FDV43,OUT019,-1183.6125716331608
FDD22,OUT045,1718.4475871617733
FDM46,OUT019,-445.4381931333777
NCO30,OUT010,1011.7505860638935
FDM25,OUT046,2803.817184558852
NCN41,OUT049,2036.0644863385464
FDU24,OUT045,1481.0504072591555
FDZ50,OUT046,2955.179994797918
FDP45,OUT013,4047.7354971281593
NCM54,OUT045,1928.0314362914273
FDW10,OUT019,901.0037075240971
FDP20,OUT017,2159.167340777957
FDK32,OUT046,2459.196198904853
FDN52,OUT049,1544.5969324560333
FDM58,OUT045,1763.7318397208592
FDZ46,OUT027,3234.6011793299626
NCA18,OUT018,1575.4562588302078
FDD35,OUT046,1976.5232328046923
NCK31,OUT035,945.7459693099222
FDI40,OUT027,3097.6169620405626
FDT50,OUT019,-293.7449002156776
NCT06,OUT046,2604.9512416973066
FDT31,OUT035,3131.6333364661973
FDT45,OUT049,990.0041469380678
FDT13,OUT045,2916.9591091420502
FDO50,OUT045,1418.2437929281953
NCU18,OUT010,299.30228271863416
NCR54,OUT049,3162.9132948150677
NCO18,OUT018,2529.4895766028485
FDU09,OUT045,903.6133331361589
FDT13,OUT018,2714.8446133015977
FDE09,OUT046,1813.6206696953113
NCK53,OUT019,-283.49314925233864
FDG45,OUT049,3470.4155053686586
DRH15,OUT035,881.2524768058904
FDO21,OUT019,1705.0980508495422
FDD14,OUT027,4345.478232979777
FDC09,OUT046,1703.8901682460337
FDH45,OUT027,2211.539163857905
FDV32,OUT046,1061.720430666891
FDG12,OUT035,2134.629714040829
FDS32,OUT013,2319.42620289671
NCL55,OUT018,3676.9572890869877
DRE01,OUT035,3949.3901750123778
DRE15,OUT049,1355.6627255769222
NCL42,OUT045,3813.7803470679683
FDP31,OUT013,1107.9680155655071
FDN33,OUT018,1267.7791510116824
FDZ59,OUT046,2648.550868494315
FDE45,OUT010,926.7270615083326
FDJ07,OUT013,1948.113851640483
FDQ45,OUT018,2718.8785107749277
FDM33,OUT027,4919.014911613159
FDO15,OUT010,-626.5537147111547
FDM46,OUT013,1499.934965912647
FDR03,OUT045,3258.482236287032
FDY49,OUT018,2421.6241844500923
FDQ60,OUT045,1866.4991393025966
FDW10,OUT049,2899.6575240029674
FDO51,OUT049,902.1604011970446
FDJ40,OUT018,1522.166401591
FDS20,OUT018,2622.1312399383173
FDU45,OUT013,1880.0977408783115
FDV02,OUT035,2842.59113096769
FDN09,OUT046,3840.453235527709
NCM55,OUT027,4382.399320616867
FDN23,OUT018,2073.6230094401485
FDY31,OUT010,398.5147413782611
FDW03,OUT010,-153.73925250394154
FDD14,OUT046,2882.375610045312
FDV23,OUT017,2112.6881604093346
DRI03,OUT045,2723.565019392055
FDN13,OUT035,1725.9745243763537
FDF45,OUT027,2495.450052081259
FDU46,OUT035,1614.2186355695903
FDB57,OUT049,3665.293667597325
FDV12,OUT049,1751.1950337616227
FDQ58,OUT013,2475.817347303008
NCA18,OUT017,1936.4340536432678
FDH52,OUT049,1158.5209016006709
FDM24,OUT018,2161.076886964657
NCP43,OUT027,4304.144316960295
NCO18,OUT019,883.1197848039942
FDM32,OUT017,1603.197615247942
NCL07,OUT017,736.2759004972404
FDK03,OUT013,4065.750584760719
FDP59,OUT017,1789.6843181061522
FDQ24,OUT049,4057.7905446075656
FDQ16,OUT018,1489.6272266091682
FDU44,OUT013,2628.27346952525
FDH28,OUT010,-1230.7862587776135
FDV28,OUT019,-1266.263823885148
FDM22,OUT045,874.6153018364212
FDR56,OUT046,3139.9092781425306
FDV39,OUT049,3244.1159368134113
FDU37,OUT019,-551.7203822135348
FDQ11,OUT010,2138.465286544606
FDX02,OUT045,3472.9814505835157
NCS42,OUT018,1190.0549706115596
FDY57,OUT027,3013.8333786679077
FDB21,OUT049,3905.304029124318
FDE28,OUT017,3771.122386101094
FDQ55,OUT017,1980.015978098486
FDA48,OUT049,3611.2231025877572
FDZ19,OUT045,2693.807856364134
NCC43,OUT045,3887.1801149732382
NCV18,OUT046,1292.0300555313734
NCA42,OUT018,2252.0899760035977
FDY45,OUT046,4071.5501582987026
NCC30,OUT045,2750.4244829861304
FDM57,OUT013,1453.3331726893107
FDL09,OUT010,745.5055956471101
FDB09,OUT027,3445.0535507544337
FDT44,OUT035,2046.3190523161347
NCT06,OUT027,4047.628341064901
FDX26,OUT049,3003.466691017618
FDK32,OUT013,2520.9941952643658
DRA12,OUT046,2286.343323896509
FDO46,OUT010,1136.9552271006967
FDE52,OUT013,1499.9897287021918
NCH42,OUT045,3542.709205602615
FDV08,OUT035,889.3405205765043
FDB47,OUT018,3055.1808271723494
FDC28,OUT010,-108.76530451122767
FDD22,OUT046,1817.6974499130329
FDS07,OUT027,3307.7751389359473
DRI13,OUT045,3361.8385729911056
FDG32,OUT018,3223.286666174384
FDU14,OUT017,4068.3267199956035
FDD28,OUT019,-892.608188567935
NCP41,OUT017,1842.3067766356057
FDS08,OUT049,2874.2152938764516
FDX47,OUT045,2482.1984018443964
FDC53,OUT019,-265.40819713180133
FDQ19,OUT035,4012.408720046523
FDL14,OUT045,2441.915403630428
FDM33,OUT019,1602.8748451903803
FDA51,OUT045,1773.5104457842272
FDZ27,OUT018,561.4694648438351
FDT04,OUT046,705.2051757700101
DRC13,OUT049,2142.7424805249448
FDR16,OUT027,4886.7762207089145
FDQ03,OUT027,5230.097671454167
FDE38,OUT035,2814.3331210562565
DRH23,OUT027,2355.9816739206335
FDT11,OUT019,1126.0868493045982
FDD09,OUT035,3014.0920324821464
FDR40,OUT045,1322.1676835581252
FDX07,OUT017,3092.449264967053
FDR07,OUT035,1703.1135407472466
FDA51,OUT017,1960.2765590849667
FDT59,OUT019,1763.2405421256326
FDF20,OUT017,3197.0979844733447
FDR13,OUT045,1819.740811550032
FDY26,OUT049,3474.156566971045
FDW04,OUT017,2237.853312328564
FDK52,OUT017,3696.4481524519206
FDN60,OUT049,2591.723494908844
FDM09,OUT019,841.5194016941596
FDP46,OUT049,1536.7361000425649
FDB50,OUT019,-646.438376612386
NCQ29,OUT049,4145.613948444869
FDP16,OUT027,5330.2579589606175
FDX33,OUT018,2321.2058398084455
FDP07,OUT010,1144.4583852311032
FDN22,OUT046,4004.9569523535074
FDF39,OUT049,4282.396425675661
FDS21,OUT017,1151.3248095786582
NCM42,OUT013,1733.6904062655876
FDK50,OUT019,728.2807821335155
DRF13,OUT027,3791.011889487433
FDH35,OUT018,2339.8764982537277
FDP60,OUT018,1360.6075036196871
DRJ49,OUT027,3541.7993018133184
NCT42,OUT019,451.23845803574375
FDE38,OUT049,2766.2980790855913
FDI04,OUT049,3279.7114519907905
NCH54,OUT045,2409.0708492786653
FDT56,OUT049,1096.465922453526
DRD15,OUT018,3375.1905671026707
FDV58,OUT013,3096.6984237397346
FDP21,OUT049,3110.1703334339877
FDH05,OUT013,3744.071764444774
FDR10,OUT027,4032.5978405527394
NCP06,OUT045,2290.689249344463
FDF33,OUT049,1827.7651810526545
DRK37,OUT013,3011.9815829819786
DRH49,OUT045,1296.9597365252791
FDT58,OUT013,2687.312714817448
FDD41,OUT018,1443.7632686846432
FDP40,OUT018,1543.4438391857261
FDM51,OUT027,3145.4106627176725
FDO45,OUT010,-464.70547735912464
FDW33,OUT010,-215.9963145887407
FDY24,OUT045,862.2124097761584
FDB10,OUT010,1849.1158984511303
FDM40,OUT035,2391.747558246215
NCI06,OUT017,2944.1901045854747
FDW12,OUT019,447.1977706786728
FDX48,OUT027,3959.410703184546
NCW05,OUT027,3126.0342227979313
FDX27,OUT017,1678.2141527529634
DRM37,OUT045,3051.0158777551937
FDA38,OUT045,3750.159262179028
FDR36,OUT046,707.0469548389563
FDZ45,OUT046,3150.833180984866
FDG05,OUT017,2676.7173768892458
FDK28,OUT013,4108.765385634603
FDV47,OUT045,1332.23115915375
FDN21,OUT045,2490.2184961769135
FDP20,OUT027,3495.543747514982
FDI35,OUT045,2826.438084632744
DRY23,OUT013,774.1139332358407
FDA56,OUT017,2081.2050223132137
FDB09,OUT013,2000.3169482753942
NCO26,OUT027,3300.699902858513
FDQ49,OUT018,2265.1164438925716
FDI52,OUT027,3407.611283663176
FDZ44,OUT027,3335.627589788057
FDZ09,OUT018,2328.254592483164
FDY03,OUT049,1948.6831195210461
NCG42,OUT017,2166.187340482925
DRI13,OUT027,4897.485800437186
FDQ32,OUT013,2086.5364036854075
FDW16,OUT035,1658.528819795511
FDU27,OUT046,813.5842299917776
FDR28,OUT010,729.0925425760311
FDQ49,OUT010,655.7293966449915
FDS37,OUT046,1870.0793745042024
FDW26,OUT018,3237.1283483569455
FDX12,OUT018,3599.8245311525325
NCP06,OUT013,2409.707053125563
FDW45,OUT010,409.617713172192
NCN30,OUT049,1607.380901455258
FDN24,OUT049,968.5030752537193
NCL41,OUT027,1993.285574624062
FDR02,OUT019,-129.28547351900704
FDD09,OUT010,984.322176187668
FDS33,OUT010,-515.016965749078
FDU22,OUT045,1849.7785762732897
FDI53,OUT013,2647.682150706451
DRH01,OUT049,2863.971759264142
FDX32,OUT013,2351.921894673306
NCP30,OUT018,383.0759255462791
FDB60,OUT045,3039.6563780284846
FDB14,OUT049,1648.30774295948
NCP02,OUT035,1075.1174657137374
FDJ10,OUT017,2365.091385447801
FDG34,OUT046,1828.5444487685068
NCB18,OUT017,1499.0780086218015
FDM16,OUT049,1362.182204751855
FDW25,OUT018,1093.9342981840202
FDB35,OUT010,-405.69207653537774
DRN11,OUT013,2281.214545142489
FDF41,OUT019,1986.090639603989
FDH16,OUT045,1362.4060803246948
NCQ50,OUT018,3081.033652703816
DRH23,OUT018,630.3323565159199
DRJ37,OUT013,2439.0624573832933
DRJ24,OUT027,4349.476366460985
FDY16,OUT035,3107.2709454171118
FDQ27,OUT045,1677.4040221315709
FDZ33,OUT045,2297.3458865478124
FDF29,OUT045,2082.7050221756176
FDA08,OUT049,2744.2629414746584
FDG31,OUT046,1081.0914962606341
FDE34,OUT019,964.1708043582453
NCR30,OUT027,2627.106096186415
FDV33,OUT035,4271.217290728972
DRZ24,OUT018,1637.1846170560439
NCL54,OUT035,2898.013150385723
FDR12,OUT049,2888.1196766236753
NCC54,OUT046,3780.0762259913354
DRN59,OUT013,791.4702061155283
FDX50,OUT019,-136.84873027734864
FDV31,OUT027,4281.138366352038
NCA29,OUT027,4177.148657056304
FDW60,OUT049,2962.0191914051707
FDX08,OUT017,3002.7748619037266
DRD49,OUT013,3730.434076232018
FDD33,OUT046,3662.667757192373
FDW35,OUT013,755.3016330720125
FDJ36,OUT017,1787.5625871776929
FDV51,OUT035,2796.5056294415544
FDW36,OUT046,1713.40530220235
FDH35,OUT046,2636.5561122576237
NCS30,OUT027,3516.9967608666043
FDN49,OUT017,782.0558365276443
FDL08,OUT018,3626.5207234409954
FDI09,OUT013,3865.4329478799973
FDP19,OUT018,1787.5064650275958
FDU21,OUT010,-1316.1667805153104
NCP41,OUT045,1641.4511111477655
FDY10,OUT013,1842.0759569160705
FDP12,OUT018,394.8603618643739
NCN26,OUT049,1957.9034013365786
FDK44,OUT013,2795.8994822125205
FDC28,OUT049,1870.5717289187796
FDJ41,OUT027,5607.144559187962
NCT29,OUT035,2092.9605312246317
NCH42,OUT019,1685.9662460730738
FDU60,OUT018,2430.5836363766807
FDS02,OUT045,3033.730159961501
FDC51,OUT046,2032.4851882522908
FDU03,OUT013,2971.854863801399
FDX39,OUT045,3327.2295067592095
NCY05,OUT010,-1315.0308779326162
NCL06,OUT027,5521.035382743432
FDD32,OUT035,1497.390492050286
NCN41,OUT045,1868.472736313091
NCX53,OUT049,2347.113673495056
FDU57,OUT019,513.042021629748
FDQ23,OUT046,1682.6160153807314
FDQ52,OUT045,3850.4268996875726
FDC14,OUT045,661.4019858073109
FDY09,OUT035,2962.4665663880787
FDQ28,OUT045,2466.7596209545004
FDV25,OUT046,3506.3500211969667
FDJ07,OUT035,2027.6112582769692
DRB25,OUT049,1782.3221609787788
FDK52,OUT019,1676.4492179902927
FDY52,OUT027,2511.4424203470894
FDB28,OUT046,3127.139255775124
FDT36,OUT035,768.2172390276592
FDV25,OUT017,3626.6837841456863
NCN07,OUT027,3510.4298442488257
FDC57,OUT017,3206.119135403347
FDQ03,OUT018,3510.9265165092684
FDU23,OUT017,2777.1005401388607
NCX41,OUT035,3498.279824356195
NCD06,OUT035,890.2533766602996
FDW08,OUT045,1645.6362143504612
NCU29,OUT017,2392.165319683003
NCE06,OUT013,2552.2418913757147
FDV52,OUT010,-1.0413061365823069
FDB02,OUT017,2961.7515961575605
NCR18,OUT045,642.5664632602163
FDK16,OUT049,1617.0209299602006
NCQ29,OUT010,2125.5451556358694
FDZ01,OUT019,-178.14233666943744
FDW27,OUT035,2672.3970903916875
FDD17,OUT018,3489.741338242792
FDW39,OUT013,2909.4335228198775
DRH59,OUT045,1110.5564388514406
FDS52,OUT013,1677.8574471493353
FDU40,OUT027,4546.701404979409
NCF54,OUT013,2759.875086980723
FDH46,OUT045,1633.945734055712
NCP14,OUT049,1727.1549093591157
FDH50,OUT049,3065.0951116534957
DRF15,OUT010,527.6428985874493
FDV27,OUT027,2907.4524938287227
NCJ06,OUT049,1998.3190370671928
FDN02,OUT018,2974.300384589217
FDQ51,OUT049,939.8781510694332
FDQ07,OUT017,3660.3763432328733
FDS45,OUT049,1834.5650529495297
NCJ06,OUT045,1847.8431518652205
FDD36,OUT035,2033.8167754189108
FDY25,OUT045,2851.8482727068017
FDU52,OUT046,2474.0147559016077
DRK47,OUT017,3674.830323737742
NCL30,OUT017,2138.159083911781
FDN22,OUT035,4160.251691690798
