Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRI39,OUT049,900.6208
FDV04,OUT017,2564.6667
NCN14,OUT035,3080.2314
FDH08,OUT013,3960.7607
FDS20,OUT046,3209.4988
FDV40,OUT049,1243.62
FDZ48,OUT010,268.9583
FDS24,OUT027,2294.179
FDK44,OUT049,2946.4868
FDS48,OUT045,2478.253
FDK26,OUT010,653.11066
FDD23,OUT045,3089.9634
NCH54,OUT017,2623.241
NCP14,OUT010,273.08835
FDM60,OUT010,142.14555
FDV24,OUT017,2364.154
FDH08,OUT018,3182.5933
FDS12,OUT027,3365.7896
FDR39,OUT027,5039.3223
FDP12,OUT027,1047.5723
DRF60,OUT027,5605.527
FDC09,OUT035,1750.858
FDF50,OUT018,2991.3792
FDG28,OUT035,4104.0
NCE19,OUT017,897.80475
NCM53,OUT010,258.39502
NCN18,OUT049,1797.3566
FDF32,OUT035,3313.994
FDF11,OUT013,4379.328
DRI59,OUT049,3910.8962
NCG54,OUT035,2815.2644
FDM44,OUT046,1740.4667
FDT57,OUT018,3414.1658
FDV24,OUT046,2345.6797
FDI50,OUT019,584.60156
FDS09,OUT035,825.57837
NCC31,OUT027,3796.6926
FDQ07,OUT019,698.75555
FDC22,OUT017,3145.7036
FDZ56,OUT046,2806.526
FDZ40,OUT019,217.36787
FDS46,OUT027,2903.7158
DRD24,OUT045,2045.3741
FDV45,OUT017,3259.6646
FDL26,OUT045,2379.598
FDA56,OUT018,1789.5422
FDN27,OUT046,1870.3446
FDM20,OUT049,4032.3198
FDO16,OUT017,1445.8478
FDL03,OUT035,3300.9297
FDE58,OUT046,1942.8319
FDI02,OUT027,3172.2822
NCC55,OUT019,138.1161
FDR03,OUT018,3074.4158
FDB14,OUT017,1462.2631
FDR45,OUT013,4238.5547
NCN07,OUT017,2108.2734
FDM51,OUT019,302.3065
FDT52,OUT027,6121.4688
FDL26,OUT046,2489.2036
NCZ42,OUT046,3883.5715
DRI47,OUT019,417.3973
FDW40,OUT013,2179.0898
FDN34,OUT046,2840.7783
FDS01,OUT035,3122.7761
NCG55,OUT045,1861.2893
FDC11,OUT035,1368.2993
FDX35,OUT018,3326.0703
NCB06,OUT046,2573.0222
FDR09,OUT019,662.2766
FDC53,OUT017,1551.6953
FDY45,OUT013,4302.7266
FDA22,OUT010,362.40982
FDE02,OUT035,1544.2938
FDW21,OUT045,1658.2451
FDV34,OUT046,1148.6776
FDS59,OUT049,1758.0743
NCW17,OUT017,2131.9111
NCK54,OUT046,1949.484
FDG17,OUT019,483.1178
FDG35,OUT017,2965.0603
FDD08,OUT010,126.35246
NCO07,OUT017,3928.6772
FDJ10,OUT010,335.99548
FDW36,OUT017,1684.5559
FDW21,OUT010,341.49786
FDY19,OUT017,1895.2682
DRE03,OUT013,748.6934
NCC55,OUT049,694.1865
FDH52,OUT010,199.26816
FDO09,OUT017,4100.4717
FDU43,OUT045,3781.757
FDX09,OUT010,440.09
FDH40,OUT019,241.66174
FDW58,OUT017,1734.6902
FDC47,OUT017,3839.461
NCR41,OUT035,1543.5131
DRG49,OUT035,4068.0723
FDC52,OUT027,3934.7124
FDY13,OUT046,1170.9717
FDY35,OUT013,663.1443
FDI35,OUT017,3270.1384
NCU18,OUT049,2162.524
FDY33,OUT018,2434.872
FDC15,OUT027,3874.5203
FDU01,OUT049,3061.3425
NCU42,OUT046,2809.0989
NCV29,OUT018,2654.9937
NCY30,OUT017,3129.3591
FDQ46,OUT049,1774.0054
FDG58,OUT027,4107.988
FDK33,OUT017,3755.3955
NCD07,OUT045,1857.1658
NCX29,OUT027,3725.882
NCT42,OUT013,2363.3303
DRN59,OUT035,778.9959
FDI44,OUT035,1281.3768
FDA45,OUT049,2388.5928
FDP31,OUT045,983.11536
FDY01,OUT046,1906.8708
FDT09,OUT018,1870.5006
DRH03,OUT027,2507.1572
FDA36,OUT018,2511.765
NCF31,OUT017,2428.455
FDG14,OUT049,2490.0935
FDG28,OUT027,6249.4214
FDU14,OUT049,4230.135
FDY47,OUT019,312.7163
FDI56,OUT049,1476.7615
DRD01,OUT013,829.7618
FDM22,OUT046,893.6833
FDH33,OUT013,684.78656
DRZ24,OUT013,2011.234
NCQ38,OUT046,1664.9803
FDO16,OUT027,2039.3402
FDU07,OUT027,3708.4001
NCB07,OUT013,2988.3394
FDU48,OUT045,1981.9504
NCM43,OUT045,2593.6611
FDR31,OUT010,385.8241
DRK49,OUT018,513.43463
NCI30,OUT010,656.8827
DRD60,OUT017,3140.6372
NCG19,OUT046,3599.7986
FDH12,OUT035,1751.4521
FDM32,OUT035,1449.15
FDM27,OUT035,2535.6985
NCU53,OUT027,4023.8599
NCQ18,OUT046,1594.0248
FDS10,OUT013,2909.8994
FDB33,OUT027,4142.4316
FDI12,OUT013,1381.1821
NCW42,OUT013,3665.4768
NCC06,OUT018,1764.3589
FDW02,OUT017,2206.7212
NCD43,OUT017,1713.8611
FDM57,OUT018,1170.0156
FDA58,OUT017,3873.943
FDK56,OUT046,3048.0437
FDP52,OUT045,3776.4978
FDW20,OUT018,1759.6509
FDS52,OUT049,1583.401
NCT29,OUT018,1713.0271
NCL54,OUT013,2881.2346
FDC05,OUT045,3030.614
FDF34,OUT035,2986.623
FDP03,OUT027,3025.2349
FDD32,OUT010,229.62112
FDZ10,OUT045,2031.9607
FDZ40,OUT035,927.2142
FDD51,OUT018,511.57297
NCY30,OUT019,478.59512
FDP58,OUT017,3558.4133
FDV49,OUT017,4265.662
FDY24,OUT019,216.31828
NCO55,OUT017,1704.1637
FDR13,OUT017,1929.292
FDS51,OUT017,1027.5555
FDP26,OUT045,1661.019
NCB54,OUT027,3366.0293
FDF32,OUT017,3299.137
FDN31,OUT018,2836.2124
DRM48,OUT017,685.4848
FDN20,OUT049,2739.9817
DRL01,OUT046,3697.3342
FDV56,OUT049,1689.6436
DRH13,OUT027,2514.048
FDA03,OUT017,2490.366
FDF47,OUT027,6893.7236
FDX32,OUT046,2527.687
FDX57,OUT049,1540.6023
NCA30,OUT045,2871.767
FDO49,OUT013,772.15704
FDL04,OUT019,263.67642
DRM48,OUT035,693.3786
FDR16,OUT013,3535.3684
NCC19,OUT018,2873.7524
NCE42,OUT045,3320.8867
FDY24,OUT017,950.97626
FDH19,OUT049,2809.4814
FDJ46,OUT013,2833.583
FDN45,OUT010,630.4518
FDY08,OUT035,2185.3293
FDZ37,OUT035,1413.4414
NCT30,OUT045,753.1476
DRY23,OUT018,541.85187
NCZ30,OUT018,1800.2446
FDC44,OUT018,1663.8795
FDB45,OUT035,1653.1631
FDY04,OUT013,2594.5945
FDM27,OUT046,2636.1033
FDZ43,OUT017,4044.543
FDT39,OUT019,405.39365
NCC06,OUT019,309.36966
FDL15,OUT027,4026.3
FDL57,OUT017,4367.445
FDU08,OUT046,1600.5627
FDK40,OUT017,4438.191
FDQ12,OUT010,613.14026
FDS48,OUT017,2515.3203
FDP09,OUT045,3507.2778
FDW21,OUT049,1599.6268
FDY25,OUT035,3079.63
DRE13,OUT017,1410.3427
FDV43,OUT019,140.88007
FDD22,OUT045,1708.1968
FDM46,OUT019,292.71902
NCO30,OUT010,622.82263
FDM25,OUT046,2829.3352
NCN41,OUT049,2050.7861
FDU24,OUT045,1552.5901
FDZ50,OUT046,3154.4492
FDP45,OUT013,3950.5303
NCM54,OUT045,1999.7734
FDW10,OUT019,457.89313
FDP20,OUT017,2088.0862
FDK32,OUT046,2494.8054
FDN52,OUT049,1372.5372
FDM58,OUT045,1747.0126
FDZ46,OUT027,2996.0261
NCA18,OUT018,1636.3047
FDD35,OUT046,2056.9678
NCK31,OUT035,836.4554
FDI40,OUT027,2653.3655
FDT50,OUT019,282.38828
NCT06,OUT046,2679.0454
FDT31,OUT035,3112.7783
FDT45,OUT049,861.3177
FDT13,OUT045,3130.5671
FDO50,OUT045,1454.355
NCU18,OUT010,317.71732
NCR54,OUT049,3280.4092
NCO18,OUT018,2482.392
FDU09,OUT045,881.18787
FDT13,OUT018,2913.7424
FDE09,OUT046,1765.9406
NCK53,OUT019,287.61966
FDG45,OUT049,3663.511
DRH15,OUT035,763.82983
FDO21,OUT019,650.454
FDD14,OUT027,5635.4346
FDC09,OUT046,1675.6677
FDH45,OUT027,1089.9982
FDV32,OUT046,1076.2258
FDG12,OUT035,2063.5054
FDS32,OUT013,2133.4463
NCL55,OUT018,3430.3757
DRE01,OUT035,3998.4683
DRE15,OUT049,1246.2959
NCL42,OUT045,3843.976
FDP31,OUT013,973.96674
FDN33,OUT018,1384.3512
FDZ59,OUT046,2729.5044
FDE45,OUT010,435.42343
FDJ07,OUT013,1936.1371
FDQ45,OUT018,2763.7058
FDM33,OUT027,5533.6323
FDO15,OUT010,191.25981
FDM46,OUT013,1614.8508
FDR03,OUT045,3239.9434
FDY49,OUT018,2449.0488
FDQ60,OUT045,1863.4661
FDW10,OUT049,2549.453
FDO51,OUT049,716.8513
FDJ40,OUT018,1483.0521
FDS20,OUT018,2940.7263
FDU45,OUT013,1891.0475
FDV02,OUT035,2876.6138
FDN09,OUT046,3952.091
NCM55,OUT027,5034.7964
FDN23,OUT018,2173.5696
FDY31,OUT010,363.73676
FDW03,OUT010,311.13132
FDD14,OUT046,3059.0146
FDV23,OUT017,2054.707
DRI03,OUT045,2705.1843
FDN13,OUT035,1577.0657
FDF45,OUT027,1722.5714
FDU46,OUT035,1447.1138
FDB57,OUT049,3699.1145
FDV12,OUT049,1626.7206
FDQ58,OUT013,2427.1057
NCA18,OUT017,1891.0463
FDH52,OUT049,1000.85486
FDM24,OUT018,2095.0186
NCP43,OUT027,4695.0884
NCO18,OUT019,464.8456
FDM32,OUT017,1432.6562
NCL07,OUT017,676.3713
FDK03,OUT013,4209.7993
FDP59,OUT017,1526.0734
FDQ24,OUT049,4175.012
FDQ16,OUT018,1446.8539
FDU44,OUT013,2562.2861
FDH28,OUT010,135.63174
FDV28,OUT019,138.11717
FDM22,OUT045,861.62006
FDR56,OUT046,3103.0913
FDV39,OUT049,3139.5068
FDU37,OUT019,241.8849
FDQ11,OUT010,846.2736
FDX02,OUT045,3704.8174
NCS42,OUT018,1319.4261
FDY57,OUT027,2615.141
FDB21,OUT049,4018.7444
FDE28,OUT017,3821.298
FDQ55,OUT017,2003.1605
FDA48,OUT049,3759.513
FDZ19,OUT045,2733.2964
NCC43,OUT045,3766.721
NCV18,OUT046,1357.4366
NCA42,OUT018,2336.7183
FDY45,OUT046,3940.6528
NCC30,OUT045,2842.3972
FDM57,OUT013,1340.0326
FDL09,OUT010,447.295
FDB09,OUT027,3244.9827
FDT44,OUT035,1969.6185
NCT06,OUT027,4356.7896
FDX26,OUT049,3293.8015
FDK32,OUT013,2547.7761
DRA12,OUT046,2192.2756
FDO46,OUT010,499.8458
FDE52,OUT013,1336.9216
NCH42,OUT045,3775.0967
FDV08,OUT035,723.3514
FDB47,OUT018,3259.5745
FDC28,OUT010,295.26196
FDD22,OUT046,1881.9536
FDS07,OUT027,3139.9255
DRI13,OUT045,3595.0444
FDG32,OUT018,3360.1494
FDU14,OUT017,4133.257
FDD28,OUT019,200.00417
NCP41,OUT017,1741.7726
FDS08,OUT049,2831.8518
FDX47,OUT045,2499.738
FDC53,OUT019,251.17966
FDQ19,OUT035,4232.698
FDL14,OUT045,2340.9822
FDM33,OUT019,649.3259
FDA51,OUT045,1874.7847
FDZ27,OUT018,624.1943
FDT04,OUT046,663.3857
DRC13,OUT049,2017.0209
FDR16,OUT027,5396.1772
FDQ03,OUT027,6042.2593
FDE38,OUT035,2723.764
DRH23,OUT027,1695.6862
FDT11,OUT019,570.14996
FDD09,OUT035,3279.7593
FDR40,OUT045,1331.1953
FDX07,OUT017,3258.4575
FDR07,OUT035,1616.856
FDA51,OUT017,1951.8605
FDT59,OUT019,654.17706
FDF20,OUT017,3208.5332
FDR13,OUT045,1818.9927
FDY26,OUT049,3813.6704
FDW04,OUT017,2128.058
FDK52,OUT017,3883.7842
FDN60,OUT049,2647.5693
FDM09,OUT019,554.43005
FDP46,OUT049,1423.5837
FDB50,OUT019,240.53757
NCQ29,OUT049,3938.207
FDP16,OUT027,6050.167
FDX33,OUT018,2442.8296
FDP07,OUT010,605.60345
FDN22,OUT046,3840.9966
FDF39,OUT049,4421.46
FDS21,OUT017,970.9304
NCM42,OUT013,1660.6145
FDK50,OUT019,375.2584
DRF13,OUT027,3872.8008
FDH35,OUT018,2321.2637
FDP60,OUT018,1361.3889
DRJ49,OUT027,3291.4404
NCT42,OUT019,367.07974
FDE38,OUT049,2732.515
FDI04,OUT049,3194.0532
NCH54,OUT045,2576.179
FDT56,OUT049,952.46844
DRD15,OUT018,3127.0964
FDV58,OUT013,2647.8787
FDP21,OUT049,3366.0984
FDH05,OUT013,3810.6606
FDR10,OUT027,4154.781
NCP06,OUT045,2268.772
FDF33,OUT049,1686.4873
DRK37,OUT013,3156.9138
DRH49,OUT045,1331.6992
FDT58,OUT013,2641.7166
FDD41,OUT018,1476.1726
FDP40,OUT018,1671.3901
FDM51,OUT027,2700.812
FDO45,OUT010,233.9537
FDW33,OUT010,269.4439
FDY24,OUT045,945.7381
FDB10,OUT010,479.67712
FDM40,OUT035,2171.1145
NCI06,OUT017,3065.1917
FDW12,OUT019,379.19745
FDX48,OUT027,4010.851
NCW05,OUT027,2585.0051
FDX27,OUT017,1493.94
DRM37,OUT045,3006.5762
FDA38,OUT045,3511.0195
FDR36,OUT046,703.1713
FDZ45,OUT046,3122.776
FDG05,OUT017,2582.039
FDK28,OUT013,4248.7646
FDV47,OUT045,1356.4884
FDN21,OUT045,2546.4517
FDP20,OUT027,3322.7969
FDI35,OUT045,3049.4644
DRY23,OUT013,676.7342
FDA56,OUT017,2094.0088
FDB09,OUT013,1934.8245
NCO26,OUT027,2877.477
FDQ49,OUT018,2268.8716
FDI52,OUT027,3306.041
FDZ44,OUT027,2942.446
FDZ09,OUT018,2421.5754
FDY03,OUT049,1899.4232
NCG42,OUT017,2129.1409
DRI13,OUT027,5703.285
FDQ32,OUT013,2050.2341
FDW16,OUT035,1577.8271
FDU27,OUT046,777.00586
FDR28,OUT010,443.92365
FDQ49,OUT010,391.0427
FDS37,OUT046,1896.1239
FDW26,OUT018,3214.8657
FDX12,OUT018,3479.8516
NCP06,OUT013,2355.3718
FDW45,OUT010,377.9011
NCN30,OUT049,1537.7657
FDN24,OUT049,882.1344
NCL41,OUT027,994.9798
FDR02,OUT019,284.62607
FDD09,OUT010,451.20996
FDS33,OUT010,291.1414
FDU22,OUT045,1936.2994
FDI53,OUT013,2585.5972
DRH01,OUT049,2874.2507
FDX32,OUT013,2261.4219
NCP30,OUT018,524.98694
FDB60,OUT045,2990.4824
FDB14,OUT049,1530.286
NCP02,OUT035,918.6449
FDJ10,OUT017,2181.006
FDG34,OUT046,1782.3138
NCB18,OUT017,1367.1519
FDM16,OUT049,1192.9036
FDW25,OUT018,1279.2585
FDB35,OUT010,254.74367
DRN11,OUT013,2145.7383
FDF41,OUT019,609.14166
FDH16,OUT045,1335.7877
NCQ50,OUT018,3126.2483
DRH23,OUT018,788.7447
DRJ37,OUT013,2404.4434
DRJ24,OUT027,5171.316
FDY16,OUT035,3212.4482
FDQ27,OUT045,1795.214
FDZ33,OUT045,2378.0186
FDF29,OUT045,2128.841
FDA08,OUT049,2702.1306
FDG31,OUT046,1060.4092
FDE34,OUT019,547.6162
NCR30,OUT027,1947.626
FDV33,OUT035,4197.446
DRZ24,OUT018,1701.7832
NCL54,OUT035,2901.8926
FDR12,OUT049,2929.1812
NCC54,OUT046,3660.3792
DRN59,OUT013,764.1489
FDX50,OUT019,268.0766
FDV31,OUT027,5064.978
NCA29,OUT027,4767.483
FDW60,OUT049,3011.6438
FDX08,OUT017,3279.2354
DRD49,OUT013,3815.4106
FDD33,OUT046,3738.322
FDW35,OUT013,660.8065
FDJ36,OUT017,1724.6609
FDV51,OUT035,2924.972
FDW36,OUT046,1657.4448
FDH35,OUT046,2577.8457
NCS30,OUT027,3112.2458
FDN49,OUT017,655.05676
FDL08,OUT018,3384.4197
FDI09,OUT013,3798.9329
FDP19,OUT018,1870.6547
FDU21,OUT010,126.815895
NCP41,OUT045,1594.2828
FDY10,OUT013,1804.0797
FDP12,OUT018,512.98956
NCN26,OUT049,2016.6316
FDK44,OUT013,2923.4338
FDC28,OUT049,1685.8873
FDJ41,OUT027,6299.231
NCT29,OUT035,2085.9417
NCH42,OUT019,536.8622
FDU60,OUT018,2447.7944
FDS02,OUT045,3100.4604
FDC51,OUT046,2091.8542
FDU03,OUT013,3108.5742
FDX39,OUT045,3591.4834
NCY05,OUT010,133.53644
NCL06,OUT027,6023.3022
FDD32,OUT035,1314.0316
NCN41,OUT045,1935.9783
NCX53,OUT049,2243.6382
FDU57,OUT019,386.76437
FDQ23,OUT046,1682.0732
FDQ52,OUT045,4114.405
FDC14,OUT045,663.71313
FDY09,OUT035,3140.655
FDQ28,OUT045,2438.6853
FDV25,OUT046,3912.3884
FDJ07,OUT035,1951.9866
DRB25,OUT049,1647.2745
FDK52,OUT019,603.8339
FDY52,OUT027,1630.3678
FDB28,OUT046,3097.498
FDT36,OUT035,665.17847
FDV25,OUT017,3900.797
NCN07,OUT027,3382.2112
FDC57,OUT017,3120.878
FDQ03,OUT018,3216.978
FDU23,OUT017,2742.643
NCX41,OUT035,3774.355
NCD06,OUT035,800.2696
FDW08,OUT045,1586.1635
NCU29,OUT017,2461.4944
NCE06,OUT013,2534.5776
FDV52,OUT010,272.99176
FDB02,OUT017,3017.2095
NCR18,OUT045,688.0249
FDK16,OUT049,1536.3209
NCQ29,OUT010,630.84766
FDZ01,OUT019,259.35254
FDW27,OUT035,2496.7673
FDD17,OUT018,3395.4456
FDW39,OUT013,2823.3218
DRH59,OUT045,1075.331
FDS52,OUT013,1761.49
FDU40,OUT027,6590.27
NCF54,OUT013,2862.2798
FDH46,OUT045,1637.0587
NCP14,OUT049,1706.2036
FDH50,OUT049,3261.5076
DRF15,OUT010,340.17545
FDV27,OUT027,2451.9453
NCJ06,OUT049,1988.2285
FDN02,OUT018,3155.1616
FDQ51,OUT049,801.2523
FDQ07,OUT017,3881.4824
FDS45,OUT049,1792.6606
NCJ06,OUT045,1922.624
FDD36,OUT035,1988.4304
FDY25,OUT045,3034.5808
FDU52,OUT046,2413.9348
DRK47,OUT017,4028.487
NCL30,OUT017,2112.3914
FDN22,OUT035,3974.174
NCF30,OUT027,3352.6958
FDK03,OUT035,4346.482
FDT45,OUT017,860.46857
NCC54,OUT027,5978.722
FDP08,OUT018,2924.872
FDU44,OUT046,2587.6023
DRG39,OUT035,912.3273
FDU32,OUT049,2043.7855
FDY27,OUT049,2926.3735
NCP54,OUT013,2090.2297
NCZ41,OUT049,2058.2085
DRL49,OUT013,2409.8293
FDI05,OUT018,1143.4001
FDY56,OUT045,3721.0193
DRC13,OUT013,1983.8204
NCV29,OUT017,3084.9175
FDR24,OUT049,1398.5571
FDZ34,OUT018,2828.4595
FDP37,OUT035,2096.3398
FDX08,OUT027,5067.4727
FDS57,OUT045,2124.7715
NCG18,OUT049,1710.689
FDK25,OUT018,2498.3577
FDH53,OUT049,1296.3353
DRI59,OUT018,3274.4294
FDA52,OUT046,2853.1465
FDT20,OUT010,134.73724
FDE36,OUT019,551.7752
FDI24,OUT017,2884.6714
FDB28,OUT018,2920.0825
FDV11,OUT017,2871.3975
FDP01,OUT046,2319.8813
FDD34,OUT027,4171.6724
FDJ50,OUT027,1351.3552
FDZ44,OUT013,1920.2922
DRO59,OUT035,1241.0975
DRB48,OUT045,666.4251
FDR21,OUT018,2457.4553
NCE42,OUT010,746.41675
FDO23,OUT046,1511.8073
NCE30,OUT018,3255.1277
FDQ22,OUT035,707.1909
FDY01,OUT045,1885.5991
FDS08,OUT017,2816.0586
FDG28,OUT018,3344.5044
FDQ51,OUT018,648.0397
FDB05,OUT017,4059.9285
FDO56,OUT049,1903.3983
FDE02,OUT018,1339.6188
FDN45,OUT017,3706.3022
FDS09,OUT013,749.8632
NCA54,OUT018,2744.197
FDP09,OUT010,549.9361
FDC53,OUT045,1498.3352
NCM55,OUT017,3156.727
FDL09,OUT018,2449.6848
FDA11,OUT019,273.797
FDA50,OUT045,1444.7379
FDC23,OUT017,3123.3333
FDE22,OUT049,2589.5273
FDD23,OUT046,3173.6267
NCA29,OUT049,3017.1028
FDK38,OUT046,2392.49
DRC13,OUT046,1981.6577
NCP43,OUT049,2944.4485
FDX28,OUT049,1626.5089
FDF08,OUT049,1397.7839
FDZ33,OUT046,2414.734
FDD10,OUT049,2737.4158
FDO58,OUT017,2617.7634
FDI50,OUT017,4122.344
FDO58,OUT045,2550.0955
FDX08,OUT013,3160.8318
NCK17,OUT010,126.918846
FDF39,OUT035,4768.9536
FDU45,OUT010,298.98154
NCJ18,OUT018,1645.4993
DRC27,OUT019,590.0915
DRC25,OUT035,1412.6577
FDU59,OUT035,2500.8552
FDU28,OUT035,3176.8047
NCP30,OUT046,681.5392
FDB39,OUT018,753.32916
FDE41,OUT013,1323.6887
DRH11,OUT010,211.97823
FDA58,OUT045,3601.1038
FDU50,OUT046,1847.5342
FDM34,OUT013,2073.356
FDM44,OUT027,2739.6685
FDR39,OUT045,2952.6973
FDM25,OUT045,2783.9856
FDQ49,OUT049,2481.7605
DRH25,OUT018,717.9877
FDM09,OUT027,4406.042
FDL44,OUT019,430.77344
NCR42,OUT018,494.11533
DRL59,OUT046,862.9848
FDX43,OUT013,2604.3928
DRK47,OUT010,572.7084
FDU48,OUT018,1750.7924
FDY12,OUT045,758.778
NCN43,OUT018,1817.137
NCM55,OUT018,2825.9355
FDQ21,OUT027,3195.0286
FDX13,OUT035,4176.829
NCK30,OUT027,5988.8423
FDG20,OUT049,2930.0054
DRG27,OUT017,719.7568
FDY14,OUT018,3560.444
FDP59,OUT035,1657.0642
FDU60,OUT017,2791.102
NCC18,OUT019,500.7799
DRJ39,OUT017,3754.6704
FDS07,OUT049,1898.4723
FDM08,OUT027,5788.8296
FDP51,OUT045,1989.3607
FDU16,OUT035,1308.3027
FDH12,OUT013,1751.145
DRE48,OUT010,459.46454
NCL42,OUT027,6014.935
FDR21,OUT045,2641.77
NCW29,OUT035,2236.554
FDO11,OUT013,4153.103
NCM31,OUT049,2114.149
FDV35,OUT019,363.66937
FDF58,OUT017,1028.5138
NCE43,OUT049,2843.0823
FDA02,OUT035,2592.8748
DRL37,OUT010,151.2072
FDR24,OUT018,1289.3884
FDW59,OUT049,1369.6952
FDS22,OUT049,747.9974
FDW24,OUT017,775.3778
FDU24,OUT035,1618.5333
FDA21,OUT027,5218.387
FDH58,OUT027,3098.7756
FDW36,OUT018,1423.2598
FDI45,OUT027,4717.8706
FDU01,OUT018,2783.2004
FDF35,OUT027,2780.5496
FDU43,OUT019,517.4734
