Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN57,OUT017,2345.9125066000884
FDA03,OUT018,2099.1734614197712
FDZ36,OUT045,2920.1391702358783
NCU05,OUT013,1322.226973711102
FDT39,OUT018,2179.9642027282043
FDK60,OUT017,1722.706799739271
FDZ25,OUT017,2857.6772160288997
FDG12,OUT046,2037.0365417758308
DRB01,OUT019,1127.0823415153009
NCC43,OUT027,5377.826340261951
FDX13,OUT019,2035.6506729073435
FDM22,OUT049,1028.1974819986538
FDJ03,OUT027,2306.359263039366
FDU14,OUT018,3678.05070220827
FDB33,OUT010,624.7853673560621
FDP27,OUT046,3005.2855126936693
FDO38,OUT010,-669.6718016595378
FDE28,OUT027,5152.788044275658
FDO27,OUT035,1701.436826625516
DRL23,OUT027,3166.7417310178407
FDS28,OUT046,963.0151564768021
FDX24,OUT013,1547.7067224618986
FDZ02,OUT035,1746.6568125826757
FDL46,OUT045,1812.4663270003507
FDS60,OUT027,4294.987836984947
NCO06,OUT017,635.5627003641848
FDO16,OUT035,1527.6967674370153
FDC60,OUT049,1538.2044094467979
FDA48,OUT018,3199.433164313563
FDZ36,OUT027,4452.523478315352
FDK27,OUT045,1877.2788485667002
FDW23,OUT018,378.392851219719
FDM14,OUT018,1509.895453727354
FDM14,OUT013,1787.4337248224238
FDW60,OUT018,2603.2340337991773
FDE21,OUT013,1909.995318558942
NCM42,OUT035,1881.6465228828579
FDY59,OUT010,-372.4832399242601
DRI49,OUT049,1380.7719378993795
FDT28,OUT019,510.4407340271391
FDQ22,OUT018,408.8303423499485
FDR60,OUT049,1335.1034714189916
FDC50,OUT019,-393.4111438712859
FDV24,OUT013,2457.756736476978
DRF48,OUT010,1026.28961397622
FDQ47,OUT046,638.5136151047132
DRN36,OUT049,1662.9143151082758
NCY06,OUT035,2173.639404737068
FDE52,OUT035,1658.9045023016579
NCB54,OUT045,1936.7469199699813
NCF31,OUT035,2548.255450535316
FDJ08,OUT027,4448.179903782822
NCC07,OUT017,1786.8726880923036
NCD19,OUT027,2357.6662906909078
FDL46,OUT049,2012.146418705007
FDM20,OUT045,3834.188368218958
NCI06,OUT010,918.4146327274966
DRM11,OUT035,4219.6366132832445
NCH07,OUT018,2205.843678272824
FDS23,OUT013,2083.071587146878
FDO49,OUT018,599.2623551661231
FDS35,OUT049,1164.0790274493881
DRK39,OUT045,1276.4686936433047
DRI39,OUT049,1036.640887665691
FDV04,OUT017,2639.3072133187
NCN14,OUT035,3008.7396520011157
FDH08,OUT013,3688.279011637651
FDS20,OUT046,2911.071250556869
FDV40,OUT049,1357.2054694075184
FDZ48,OUT010,-140.38081641831064
FDS24,OUT027,2910.4954089300563
FDK44,OUT049,2861.529133635581
FDS48,OUT045,2343.0251570740215
FDK26,OUT010,1104.780886048191
FDD23,OUT045,2971.9768193283912
NCH54,OUT017,2636.2963637871812
NCP14,OUT010,-248.75873716527013
FDM60,OUT010,-1182.7515105618968
FDV24,OUT017,2522.517392632391
FDH08,OUT018,3345.3451064552164
FDS12,OUT027,3463.2209514351607
FDR39,OUT027,4318.2661870867
FDP12,OUT027,2124.941164949896
DRF60,OUT027,5187.343785772618
FDC09,OUT035,1848.3088412471848
FDF50,OUT018,2887.362955234308
FDG28,OUT035,4054.6449169584703
NCE19,OUT017,983.1758168064562
NCM53,OUT010,-199.5754125092363
NCN18,OUT049,1850.1700920286457
FDF32,OUT035,3316.701807217963
FDF11,OUT013,3872.0117201419325
DRI59,OUT049,3662.235810868604
NCG54,OUT035,2811.06678397303
FDM44,OUT046,1636.9541043533955
FDT57,OUT018,3465.2235248491543
FDV24,OUT046,2417.7674175866814
FDI50,OUT019,1769.6779822953822
FDS09,OUT035,1033.7263102436025
NCC31,OUT027,3895.2970175667133
FDQ07,OUT019,1596.8749121587944
FDC22,OUT017,3171.2668006663694
FDZ56,OUT046,2695.5655822073013
FDZ40,OUT019,-1001.4129627259957
FDS46,OUT027,3393.2523066436224
DRD24,OUT045,2162.2128842149664
FDV45,OUT017,3106.2090956841234
FDL26,OUT045,2418.3888934615475
FDA56,OUT018,1706.2200422318783
FDN27,OUT046,1918.6301710706766
FDM20,OUT049,3981.5408455069846
FDO16,OUT017,1458.5061132029268
FDL03,OUT035,3302.176664327389
FDE58,OUT046,1910.4939879624799
FDI02,OUT027,3288.0051643178485
NCC55,OUT019,-1234.970962531596
FDR03,OUT018,3051.789087663489
FDB14,OUT017,1641.0966094568034
FDR45,OUT013,3851.0380632241113
NCN07,OUT017,2156.8619605594154
FDM51,OUT019,-182.12547213125725
FDT52,OUT027,5361.346311252989
FDL26,OUT046,2463.1842884098087
NCZ42,OUT046,3763.994706938058
DRI47,OUT019,416.14365107749677
FDW40,OUT013,2317.582318811847
FDN34,OUT046,2741.2158557100247
FDS01,OUT035,2988.222721983582
NCG55,OUT045,1789.8945544250005
FDC11,OUT035,1548.8170241423945
FDX35,OUT018,3341.4261159537236
NCB06,OUT046,2519.3004883316453
FDR09,OUT019,2188.813037162695
FDC53,OUT017,1675.5069024368945
FDY45,OUT013,4072.981813305939
FDA22,OUT010,767.4054960112535
FDE02,OUT035,1671.8870784736996
FDW21,OUT045,1625.6588007861528
FDV34,OUT046,1254.3316160349596
FDS59,OUT049,1894.0940441326902
NCW17,OUT017,2129.9867075300212
NCK54,OUT046,1925.7426090531376
FDG17,OUT019,2008.8532616356415
FDG35,OUT017,2912.0364129691366
FDD08,OUT010,-1267.5214048575758
NCO07,OUT017,3427.572973693124
FDJ10,OUT010,362.69803717826926
FDW36,OUT017,1779.224000580743
FDW21,OUT010,-266.68930364603926
FDY19,OUT017,2001.4903138400227
DRE03,OUT013,811.7170774169911
NCC55,OUT049,737.2149118856717
FDH52,OUT010,-817.7089413151587
FDO09,OUT017,4312.740125607697
FDU43,OUT045,3764.098658778352
FDX09,OUT010,855.5753466153365
FDH40,OUT019,-521.0125802580816
FDW58,OUT017,1805.4398573935555
FDC47,OUT017,3678.6098049287884
NCR41,OUT035,1667.8918882904886
DRG49,OUT035,3986.157991573117
FDC52,OUT027,3936.910004146328
FDY13,OUT046,1223.3167600666484
FDY35,OUT013,820.2630670884969
FDI35,OUT017,2997.7735330691853
NCU18,OUT049,2324.095506993594
FDY33,OUT018,2287.3952569713665
FDC15,OUT027,3932.222783112308
FDU01,OUT049,3115.0534971941565
NCU42,OUT046,2680.6810021058445
NCV29,OUT018,2526.897696628208
NCY30,OUT017,2985.007190843949
FDQ46,OUT049,1894.8751837405566
FDG58,OUT027,3943.647622559184
FDK33,OUT017,3485.2771766393557
NCD07,OUT045,1791.5043666522392
NCX29,OUT027,3714.963919515899
NCT42,OUT013,2374.0715503277747
DRN59,OUT035,914.1742929761963
FDI44,OUT035,1427.4720052622104
FDA45,OUT049,2923.2471656010935
FDP31,OUT045,1035.5110497306978
FDY01,OUT046,1870.6788073911084
FDT09,OUT018,1901.6195955708718
DRH03,OUT027,2977.03621023909
FDA36,OUT018,2696.433250829885
NCF31,OUT017,2519.4641843270033
FDG14,OUT049,2557.432894408277
FDG28,OUT027,5385.588689713795
FDU14,OUT049,4061.495207660675
FDY47,OUT019,246.56167445923984
FDI56,OUT049,1549.4672332942291
DRD01,OUT013,989.6789580680577
FDM22,OUT046,961.0647901882139
FDH33,OUT013,738.4168045052793
DRZ24,OUT013,1927.906105342976
NCQ38,OUT046,1676.0061134648622
FDO16,OUT027,2824.4457413445652
FDU07,OUT027,3828.770811753795
NCB07,OUT013,3081.9958192766303
FDU48,OUT045,2041.8316391533513
NCM43,OUT045,2534.5520285405923
FDR31,OUT010,426.30001117302527
DRK49,OUT018,416.7842173648962
NCI30,OUT010,1914.8573248676294
DRD60,OUT017,2966.683162037269
NCG19,OUT046,3676.3408189801676
FDH12,OUT035,1825.4123181535247
FDM32,OUT035,1652.151206640524
FDM27,OUT035,2656.4680438287155
NCU53,OUT027,4067.841328408379
NCQ18,OUT046,1554.7383375692152
FDS10,OUT013,2888.9359479927257
FDB33,OUT027,3962.333416206676
FDI12,OUT013,1461.170969905017
NCW42,OUT013,3507.4973217619336
NCC06,OUT018,1757.113906422146
FDW02,OUT017,2171.8855245021336
NCD43,OUT017,1766.387643346398
FDM57,OUT018,1108.7714204639913
FDA58,OUT017,3851.98552210424
FDK56,OUT046,2938.433226001437
FDP52,OUT045,3632.7272171956965
FDW20,OUT018,1726.2323659495914
FDS52,OUT049,1724.8751261212724
NCT29,OUT018,1614.4692403095632
NCL54,OUT013,2832.57985358846
FDC05,OUT045,3105.6910455544753
FDF34,OUT035,3314.8765855016068
FDP03,OUT027,3486.361771722981
FDD32,OUT010,-511.51324548301454
FDZ10,OUT045,1981.2900916824124
FDZ40,OUT035,1043.6115069571113
FDD51,OUT018,464.15746074368417
NCY30,OUT019,938.1066041829863
FDP58,OUT017,3541.3987776838294
FDV49,OUT017,4279.582950340735
FDY24,OUT019,-995.8182946005292
NCO55,OUT017,1788.2171468345914
FDR13,OUT017,2019.0326937410996
FDS51,OUT017,1136.8036924161224
FDP26,OUT045,1617.5604885192515
NCB54,OUT027,3491.183510051701
FDF32,OUT017,3244.4379722766366
FDN31,OUT018,2720.386466604853
DRM48,OUT017,692.8386511357251
FDN20,OUT049,2801.3100474910816
DRL01,OUT046,3710.758047655657
FDV56,OUT049,1875.7350877694603
DRH13,OUT027,3174.008801467443
FDA03,OUT017,2478.851399520014
FDF47,OUT027,4988.008461260627
FDX32,OUT046,2375.700541892623
FDX57,OUT049,1709.0865366795579
NCA30,OUT045,2918.577305136458
FDO49,OUT013,909.4839711372765
FDL04,OUT019,-225.6924093888053
DRM48,OUT035,752.8237332079816
FDR16,OUT013,3429.5888883515577
NCC19,OUT018,2746.413361060251
NCE42,OUT045,3644.372473647293
FDY24,OUT017,1048.894010082306
FDH19,OUT049,2890.96262205847
FDJ46,OUT013,2805.1194302463505
FDN45,OUT010,1614.5430476611891
FDY08,OUT035,2391.0681493791512
FDZ37,OUT035,1615.3651470194832
NCT30,OUT045,688.431816795508
DRY23,OUT018,445.0521470797021
NCZ30,OUT018,1655.2070257862915
FDC44,OUT018,1526.9240893018796
FDB45,OUT035,1838.0282502759064
FDY04,OUT013,2672.162043995773
FDM27,OUT046,2554.490037895788
FDZ43,OUT017,3960.8060201084463
FDT39,OUT019,557.8542238994269
NCC06,OUT019,108.7741780213355
FDL15,OUT027,3895.9778349087474
FDL57,OUT017,4206.17447793035
FDU08,OUT046,1605.2344205767458
FDK40,OUT017,4304.52393978247
FDQ12,OUT010,1708.2621251448845
FDS48,OUT017,2529.695820255805
FDP09,OUT045,3290.8203250563033
FDW21,OUT049,1763.6705518283625
FDY25,OUT035,3041.0468163552664
DRE13,OUT017,1476.5084318083748
FDV43,OUT019,-1183.6694817798498
FDD22,OUT045,1718.4118222156999
FDM46,OUT019,-445.59254112171305
NCO30,OUT010,1011.7578886312995
FDM25,OUT046,2803.8380750770657
NCN41,OUT049,2036.0299967645997
FDU24,OUT045,1481.050126838567
FDZ50,OUT046,2955.1913286044173
FDP45,OUT013,4047.735717121336
NCM54,OUT045,1928.0237773746026
FDW10,OUT019,901.012888002504
FDP20,OUT017,2159.191679961072
FDK32,OUT046,2459.241552232149
FDN52,OUT049,1544.5393185280132
FDM58,OUT045,1763.7355648835742
FDZ46,OUT027,3234.631457374572
NCA18,OUT018,1575.4378865383642
FDD35,OUT046,1976.6063879423787
NCK31,OUT035,945.743280430974
FDI40,OUT027,3097.599931875031
FDT50,OUT019,-293.8149467489422
NCT06,OUT046,2604.995053801943
FDT31,OUT035,3131.6456032577976
FDT45,OUT049,990.0116427439618
FDT13,OUT045,2916.990397822328
FDO50,OUT045,1418.2767543603654
NCU18,OUT010,299.2391623819967
NCR54,OUT049,3162.8965362457143
NCO18,OUT018,2529.4749865636513
FDU09,OUT045,903.5930632071886
FDT13,OUT018,2714.8758885692396
FDE09,OUT046,1813.6608540879033
NCK53,OUT019,-283.5040640362478
FDG45,OUT049,3470.394187759949
DRH15,OUT035,881.2455845597246
FDO21,OUT019,1705.1043481275556
FDD14,OUT027,4345.427253823737
FDC09,OUT046,1703.9201559201942
FDH45,OUT027,2211.5325358470027
FDV32,OUT046,1061.715989183781
FDG12,OUT035,2134.7445955704675
FDS32,OUT013,2319.4353265189125
NCL55,OUT018,3676.9922252598108
DRE01,OUT035,3949.3306456874907
DRE15,OUT049,1355.693561520912
NCL42,OUT045,3813.789220791332
FDP31,OUT013,1107.9175469461384
FDN33,OUT018,1267.7481101496132
FDZ59,OUT046,2648.5279226482144
FDE45,OUT010,926.7174256361313
FDJ07,OUT013,1948.1482995603742
FDQ45,OUT018,2718.9428046098456
FDM33,OUT027,4919.044031041498
FDO15,OUT010,-626.5693297536557
FDM46,OUT013,1499.8530638694688
FDR03,OUT045,3258.548237414611
FDY49,OUT018,2421.634449785486
FDQ60,OUT045,1866.4567822757585
FDW10,OUT049,2899.6520986857636
FDO51,OUT049,902.1757214657785
FDJ40,OUT018,1522.1749899851102
FDS20,OUT018,2622.1369407270367
FDU45,OUT013,1880.0828203321184
FDV02,OUT035,2842.608164260509
FDN09,OUT046,3840.50699426586
NCM55,OUT027,4382.409694263907
FDN23,OUT018,2073.617471180645
FDY31,OUT010,398.46708516194394
FDW03,OUT010,-153.76979833391766
FDD14,OUT046,2882.3188922489153
FDV23,OUT017,2112.686143779642
DRI03,OUT045,2723.5984738305383
FDN13,OUT035,1725.9243428526788
FDF45,OUT027,2495.511471056253
FDU46,OUT035,1614.2441303694081
FDB57,OUT049,3665.2955837221816
FDV12,OUT049,1751.1910020026116
FDQ58,OUT013,2475.912139372395
NCA18,OUT017,1936.4292452533523
FDH52,OUT049,1158.5252232012951
FDM24,OUT018,2161.078649560408
NCP43,OUT027,4304.1720257457155
NCO18,OUT019,883.0856346900791
FDM32,OUT017,1603.2658091081007
NCL07,OUT017,736.3082106275642
FDK03,OUT013,4065.7295655006037
FDP59,OUT017,1789.6728850421046
FDQ24,OUT049,4057.782457359428
FDQ16,OUT018,1489.6210047305613
FDU44,OUT013,2628.258138153102
FDH28,OUT010,-1230.8573045127955
FDV28,OUT019,-1266.336892805875
FDM22,OUT045,874.6177056551
FDR56,OUT046,3139.9025627700594
FDV39,OUT049,3244.1717344215763
FDU37,OUT019,-551.7572891286426
FDQ11,OUT010,2138.308853825073
FDX02,OUT045,3472.9864989549774
NCS42,OUT018,1190.0274410488557
FDY57,OUT027,3013.838151149571
FDB21,OUT049,3905.2615715054953
FDE28,OUT017,3771.116198723492
FDQ55,OUT017,1980.0575358146157
FDA48,OUT049,3611.1918235220246
FDZ19,OUT045,2693.775424941599
NCC43,OUT045,3887.1671892243667
NCV18,OUT046,1292.0114221230137
NCA42,OUT018,2252.1457226495995
FDY45,OUT046,4071.6419055798706
NCC30,OUT045,2750.4222675456317
FDM57,OUT013,1453.3081400424758
FDL09,OUT010,745.3856973381044
FDB09,OUT027,3445.0577647097516
FDT44,OUT035,2046.3134216684753
NCT06,OUT027,4047.6773674283304
FDX26,OUT049,3003.439990514235
FDK32,OUT013,2521.011010269935
DRA12,OUT046,2286.422730577654
FDO46,OUT010,1137.001420880345
FDE52,OUT013,1500.0426103964169
NCH42,OUT045,3542.6881863777153
FDV08,OUT035,889.442505369482
FDB47,OUT018,3055.160350879466
FDC28,OUT010,-108.70905000083309
FDD22,OUT046,1817.689589970054
FDS07,OUT027,3307.8246482345057
DRI13,OUT045,3361.8595290704784
FDG32,OUT018,3223.2103167557834
FDU14,OUT017,4068.366838148462
FDD28,OUT019,-892.5414409325382
NCP41,OUT017,1842.3101057048198
FDS08,OUT049,2874.1830684035376
FDX47,OUT045,2482.1840559531706
FDC53,OUT019,-265.42320999191105
FDQ19,OUT035,4012.458553661706
FDL14,OUT045,2441.9024800378907
FDM33,OUT019,1602.8544648457982
FDA51,OUT045,1773.457942793641
FDZ27,OUT018,561.5243088610573
FDT04,OUT046,705.2457693974598
DRC13,OUT049,2142.7859916349908
FDR16,OUT027,4886.797155877827
FDQ03,OUT027,5230.140461235943
FDE38,OUT035,2814.3387231003367
DRH23,OUT027,2355.946145149611
FDT11,OUT019,1126.0538963046229
FDD09,OUT035,3014.1385524194943
FDR40,OUT045,1322.1974744646768
FDX07,OUT017,3092.55709186136
FDR07,OUT035,1703.091029064496
FDA51,OUT017,1960.2373849741966
FDT59,OUT019,1763.2563936712613
FDF20,OUT017,3197.0980307482873
FDR13,OUT045,1819.7296065460282
FDY26,OUT049,3474.1540734792716
FDW04,OUT017,2237.9057865528016
FDK52,OUT017,3696.4702958427515
FDN60,OUT049,2591.6836107688214
FDM09,OUT019,841.4347622293899
FDP46,OUT049,1536.7650350270992
FDB50,OUT019,-646.566015526375
NCQ29,OUT049,4145.573185053758
FDP16,OUT027,5330.288875485674
FDX33,OUT018,2321.1784984219385
FDP07,OUT010,1144.2947775642378
FDN22,OUT046,4004.9829486053295
FDF39,OUT049,4282.416783384581
FDS21,OUT017,1151.331827232481
NCM42,OUT013,1733.6855912317424
FDK50,OUT019,728.3140159351788
DRF13,OUT027,3791.067031764568
FDH35,OUT018,2339.88893951525
FDP60,OUT018,1360.694195960267
DRJ49,OUT027,3541.8898963744696
NCT42,OUT019,451.22361125096177
FDE38,OUT049,2766.284061976363
FDI04,OUT049,3279.672401141323
NCH54,OUT045,2409.0279869474157
FDT56,OUT049,1096.403694401032
DRD15,OUT018,3375.161281826514
FDV58,OUT013,3096.6719165534137
FDP21,OUT049,3110.15545046427
FDH05,OUT013,3744.0418497951314
FDR10,OUT027,4032.6434164610164
NCP06,OUT045,2290.681087378823
FDF33,OUT049,1827.790996322859
DRK37,OUT013,3011.9937275822754
DRH49,OUT045,1296.9784441431223
FDT58,OUT013,2687.283801267515
FDD41,OUT018,1443.7512764935866
FDP40,OUT018,1543.440714332849
FDM51,OUT027,3145.470827154015
FDO45,OUT010,-464.7247138339861
FDW33,OUT010,-216.07027823017967
FDY24,OUT045,862.1795170307014
FDB10,OUT010,1849.1172662618674
FDM40,OUT035,2391.720907284646
NCI06,OUT017,2944.176730871018
FDW12,OUT019,447.1951863120157
FDX48,OUT027,3959.4289409496614
NCW05,OUT027,3126.001946649014
FDX27,OUT017,1678.2120871604702
DRM37,OUT045,3050.9867157827734
FDA38,OUT045,3750.1495169287355
FDR36,OUT046,707.0274102021663
FDZ45,OUT046,3150.850499650118
FDG05,OUT017,2676.75461521263
FDK28,OUT013,4108.747456299864
FDV47,OUT045,1332.2439551878601
FDN21,OUT045,2490.2192577622213
FDP20,OUT027,3495.58760204967
FDI35,OUT045,2826.450973167029
DRY23,OUT013,774.0675920911442
FDA56,OUT017,2081.2307041606887
FDB09,OUT013,2000.2871774121872
NCO26,OUT027,3300.703709283406
FDQ49,OUT018,2265.121527869099
FDI52,OUT027,3407.624113607738
FDZ44,OUT027,3335.64356070173
FDZ09,OUT018,2328.2169970059704
FDY03,OUT049,1948.6421938030999
NCG42,OUT017,2166.217808645591
DRI13,OUT027,4897.539741558605
FDQ32,OUT013,2086.5276002199566
FDW16,OUT035,1658.5256085833817
FDU27,OUT046,813.5660052131198
FDR28,OUT010,729.0844915689513
FDQ49,OUT010,655.7221257982028
FDS37,OUT046,1870.1069093231386
FDW26,OUT018,3237.0765596312704
FDX12,OUT018,3599.8893641935974
NCP06,OUT013,2409.698192152851
FDW45,OUT010,409.5977464532716
NCN30,OUT049,1607.3781868972756
FDN24,OUT049,968.4528679357056
NCL41,OUT027,1993.3059035524293
FDR02,OUT019,-129.31183414715514
FDD09,OUT010,984.3613144093515
FDS33,OUT010,-515.1965093781491
FDU22,OUT045,1849.7704708404658
FDI53,OUT013,2647.6519832463814
DRH01,OUT049,2863.9274408527476
FDX32,OUT013,2351.910054095471
NCP30,OUT018,383.0874398760768
FDB60,OUT045,3039.64510035339
FDB14,OUT049,1648.291761720196
NCP02,OUT035,1075.1051293046946
FDJ10,OUT017,2365.040056777449
FDG34,OUT046,1828.587960458758
NCB18,OUT017,1499.0682194947617
FDM16,OUT049,1362.1930507852178
FDW25,OUT018,1093.9306041727655
FDB35,OUT010,-405.7573571190131
DRN11,OUT013,2281.1586574173175
FDF41,OUT019,1985.9642892261
FDH16,OUT045,1362.3950243693012
NCQ50,OUT018,3081.080404290411
DRH23,OUT018,630.2630283528961
DRJ37,OUT013,2439.0603343192347
DRJ24,OUT027,4349.450747340722
FDY16,OUT035,3107.3119327414092
FDQ27,OUT045,1677.4215150029677
FDZ33,OUT045,2297.3296641200236
FDF29,OUT045,2082.712541684237
FDA08,OUT049,2744.2730220896406
FDG31,OUT046,1081.132382218731
FDE34,OUT019,963.9793273464393
NCR30,OUT027,2627.1210320602577
FDV33,OUT035,4271.252334244851
DRZ24,OUT018,1637.177850100812
NCL54,OUT035,2898.094345393171
FDR12,OUT049,2888.1021479170035
NCC54,OUT046,3780.0520165324842
DRN59,OUT013,791.4707749772144
FDX50,OUT019,-136.92315402216371
FDV31,OUT027,4281.158868012267
NCA29,OUT027,4177.186197441954
FDW60,OUT049,2962.0391412712975
FDX08,OUT017,3002.7804390205397
DRD49,OUT013,3730.3763438064825
FDD33,OUT046,3662.71580893782
FDW35,OUT013,755.309585741416
FDJ36,OUT017,1787.5261079876955
FDV51,OUT035,2796.520315532574
FDW36,OUT046,1713.4181699386013
FDH35,OUT046,2636.596413303203
NCS30,OUT027,3517.018351990245
FDN49,OUT017,782.0208003141338
FDL08,OUT018,3626.5643705102175
FDI09,OUT013,3865.435505630533
FDP19,OUT018,1787.4913975952368
FDU21,OUT010,-1316.2431465822676
NCP41,OUT045,1641.4409326621922
FDY10,OUT013,1842.0650947256818
FDP12,OUT018,394.87038631309633
NCN26,OUT049,1957.9533444395202
FDK44,OUT013,2795.876277046849
FDC28,OUT049,1870.6085371951267
FDJ41,OUT027,5607.169658285225
NCT29,OUT035,2092.9486340372
NCH42,OUT019,1685.9208881317782
FDU60,OUT018,2430.597213883362
FDS02,OUT045,3033.727809031458
FDC51,OUT046,2032.5515796659092
FDU03,OUT013,2971.8509697104005
FDX39,OUT045,3327.2218083418907
NCY05,OUT010,-1315.0747189689191
NCL06,OUT027,5521.043354416635
FDD32,OUT035,1497.4172346059167
NCN41,OUT045,1868.4437267207354
NCX53,OUT049,2347.138993551808
FDU57,OUT019,512.9536296416027
FDQ23,OUT046,1682.6454654778095
FDQ52,OUT045,3850.3823188269016
FDC14,OUT045,661.4048125485683
FDY09,OUT035,2962.4922459411796
FDQ28,OUT045,2466.753062887759
FDV25,OUT046,3506.394938905075
FDJ07,OUT035,2027.6605447399738
DRB25,OUT049,1782.2801873371013
FDK52,OUT019,1676.4507006822923
FDY52,OUT027,2511.519665619664
FDB28,OUT046,3127.134919667982
FDT36,OUT035,768.2437113610588
FDV25,OUT017,3626.714498716041
NCN07,OUT027,3510.443891047418
FDC57,OUT017,3206.109221589572
FDQ03,OUT018,3510.9361644925257
FDU23,OUT017,2777.146338453354
NCX41,OUT035,3498.3206656547986
NCD06,OUT035,890.2245238377661
FDW08,OUT045,1645.6272298762415
NCU29,OUT017,2392.1631223935224
NCE06,OUT013,2552.190768780965
FDV52,OUT010,-1.1212975578682745
FDB02,OUT017,2961.78466264615
NCR18,OUT045,642.5840652741767
FDK16,OUT049,1616.989850693897
NCQ29,OUT010,2125.474530540625
FDZ01,OUT019,-178.16194762350068
FDW27,OUT035,2672.373316183133
FDD17,OUT018,3489.7485240790893
FDW39,OUT013,2909.519170882499
DRH59,OUT045,1110.5652117644256
FDS52,OUT013,1677.8569318550244
FDU40,OUT027,4546.719806127545
NCF54,OUT013,2759.8483998741735
FDH46,OUT045,1633.9410275116675
NCP14,OUT049,1727.1023356140017
FDH50,OUT049,3065.0505260714967
DRF15,OUT010,527.636622940144
FDV27,OUT027,2907.4618867464787
NCJ06,OUT049,1998.2940760960664
FDN02,OUT018,2974.2793506769503
FDQ51,OUT049,939.9406546791836
FDQ07,OUT017,3660.360510546212
FDS45,OUT049,1834.5474335685726
NCJ06,OUT045,1847.8236825234949
FDD36,OUT035,2033.836765087412
FDY25,OUT045,2851.899903669983
FDU52,OUT046,2474.0491164970417
DRK47,OUT017,3674.8239810296727
NCL30,OUT017,2138.176018519163
FDN22,OUT035,4160.26398548128
