Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRF48,OUT010,528.8811
FDQ47,OUT046,859.0874
DRN36,OUT049,1558.711
NCY06,OUT035,2164.5586
FDE52,OUT035,1507.6583
NCB54,OUT045,1973.5156
NCF31,OUT035,2427.9329
FDJ08,OUT027,4910.0947
NCC07,OUT017,1622.5862
NCD19,OUT027,1574.9104
FDL46,OUT049,1907.1368
FDM20,OUT045,3968.647
NCI06,OUT010,618.48224
DRM11,OUT035,4742.2593
NCH07,OUT018,2253.045
FDS23,OUT013,1832.6112
FDO49,OUT018,660.01514
FDS35,OUT049,1068.1624
DRK39,OUT045,1308.1499
DRI39,OUT049,887.63
FDV04,OUT017,2556.9463
NCN14,OUT035,2852.5208
FDH08,OUT013,3939.2349
FDS20,OUT046,3251.8884
FDV40,OUT049,1208.4764
FDZ48,OUT010,205.74261
FDS24,OUT027,2478.7961
FDK44,OUT049,2978.0452
FDS48,OUT045,2560.871
FDK26,OUT010,649.2931
FDD23,OUT045,3069.1565
NCH54,OUT017,2688.4097
NCP14,OUT010,279.7097
FDM60,OUT010,117.85092
FDV24,OUT017,2250.8748
FDH08,OUT018,2972.0305
FDS12,OUT027,3393.849
FDR39,OUT027,5034.228
FDP12,OUT027,1040.4845
DRF60,OUT027,5679.249
FDC09,OUT035,1872.4697
FDF50,OUT018,3055.8816
FDG28,OUT035,4063.3564
NCE19,OUT017,866.1236
NCM53,OUT010,222.9749
NCN18,OUT049,1897.4554
FDF32,OUT035,3441.9768
FDF11,OUT013,4375.037
DRI59,OUT049,4027.8997
NCG54,OUT035,2807.9316
FDM44,OUT046,1734.9503
FDT57,OUT018,3228.7776
FDV24,OUT046,2203.9739
FDI50,OUT019,749.32336
FDS09,OUT035,797.0183
NCC31,OUT027,3612.345
FDQ07,OUT019,619.9337
FDC22,OUT017,3194.9866
FDZ56,OUT046,2728.4883
FDZ40,OUT019,169.29636
FDS46,OUT027,2958.1934
DRD24,OUT045,2027.0125
FDV45,OUT017,3247.151
FDL26,OUT045,2225.775
FDA56,OUT018,1894.8232
FDN27,OUT046,1771.3817
FDM20,OUT049,4199.36
FDO16,OUT017,1594.1006
FDL03,OUT035,3407.5085
FDE58,OUT046,1895.7499
FDI02,OUT027,3281.2905
NCC55,OUT019,86.05538
FDR03,OUT018,3148.4238
FDB14,OUT017,1362.3103
FDR45,OUT013,4264.143
NCN07,OUT017,2093.6868
FDM51,OUT019,205.36395
FDT52,OUT027,6067.0083
FDL26,OUT046,2524.766
NCZ42,OUT046,3870.2383
DRI47,OUT019,473.56494
FDW40,OUT013,2196.6738
FDN34,OUT046,2906.1658
FDS01,OUT035,3134.5564
NCG55,OUT045,1932.7119
FDC11,OUT035,1336.3063
FDX35,OUT018,3448.8928
NCB06,OUT046,2635.634
FDR09,OUT019,534.3783
FDC53,OUT017,1616.1472
FDY45,OUT013,4469.6587
FDA22,OUT010,320.30994
FDE02,OUT035,1508.9132
FDW21,OUT045,1602.0531
FDV34,OUT046,1127.7668
FDS59,OUT049,1717.1858
NCW17,OUT017,2129.77
NCK54,OUT046,1997.8984
FDG17,OUT019,426.25925
FDG35,OUT017,3122.2546
FDD08,OUT010,77.3312
NCO07,OUT017,3981.72
FDJ10,OUT010,335.5996
FDW36,OUT017,1653.6959
FDW21,OUT010,262.42755
FDY19,OUT017,1948.9641
DRE03,OUT013,707.1988
NCC55,OUT049,612.8064
FDH52,OUT010,166.55693
FDO09,OUT017,3893.1978
FDU43,OUT045,3748.3674
FDX09,OUT010,413.58994
FDH40,OUT019,200.31181
FDW58,OUT017,1759.2045
FDC47,OUT017,3956.0032
NCR41,OUT035,1580.2548
DRG49,OUT035,4259.007
FDC52,OUT027,3779.3503
FDY13,OUT046,1140.7961
FDY35,OUT013,609.7513
FDI35,OUT017,3253.283
NCU18,OUT049,2068.9585
FDY33,OUT018,2492.289
FDC15,OUT027,3898.8184
FDU01,OUT049,2936.66
NCU42,OUT046,2842.9136
NCV29,OUT018,2426.4192
NCY30,OUT017,3084.7463
FDQ46,OUT049,1787.3928
FDG58,OUT027,4058.6687
FDK33,OUT017,3912.9941
NCD07,OUT045,1869.4684
NCX29,OUT027,3745.4348
NCT42,OUT013,2240.536
DRN59,OUT035,732.1321
FDI44,OUT035,1262.6404
FDA45,OUT049,2352.436
FDP31,OUT045,813.44275
FDY01,OUT046,1911.7123
FDT09,OUT018,1887.5739
DRH03,OUT027,2555.5688
FDA36,OUT018,2170.8884
NCF31,OUT017,2413.5212
FDG14,OUT049,2543.758
FDG28,OUT027,6275.791
FDU14,OUT049,4327.5615
FDY47,OUT019,298.53278
FDI56,OUT049,1555.4591
DRD01,OUT013,745.69525
FDM22,OUT046,898.779
FDH33,OUT013,684.35596
DRZ24,OUT013,1968.9174
NCQ38,OUT046,1608.5615
FDO16,OUT027,1898.9303
FDU07,OUT027,3742.0867
NCB07,OUT013,2888.4126
FDU48,OUT045,1838.0123
NCM43,OUT045,2531.7673
FDR31,OUT010,404.12436
DRK49,OUT018,461.3366
NCI30,OUT010,624.9883
DRD60,OUT017,3113.824
NCG19,OUT046,3880.0105
FDH12,OUT035,1725.2039
FDM32,OUT035,1469.2493
FDM27,OUT035,2585.8003
NCU53,OUT027,3808.2217
NCQ18,OUT046,1574.0256
FDS10,OUT013,2872.1675
FDB33,OUT027,4486.308
FDI12,OUT013,1341.1772
NCW42,OUT013,3750.8262
NCC06,OUT018,1699.5199
FDW02,OUT017,2457.8108
NCD43,OUT017,1735.4427
FDM57,OUT018,976.0811
FDA58,OUT017,3807.3655
FDK56,OUT046,3020.5745
FDP52,OUT045,3916.2383
FDW20,OUT018,1785.8463
FDS52,OUT049,1553.8566
NCT29,OUT018,1635.6328
NCL54,OUT013,2908.1748
FDC05,OUT045,3035.9795
FDF34,OUT035,2836.2214
FDP03,OUT027,3142.5273
FDD32,OUT010,170.27133
FDZ10,OUT045,1984.2935
FDZ40,OUT035,963.25305
FDD51,OUT018,467.54242
NCY30,OUT019,445.9333
FDP58,OUT017,3433.2578
FDV49,OUT017,4234.798
FDY24,OUT019,203.02585
NCO55,OUT017,1694.2905
FDR13,OUT017,1913.0754
FDS51,OUT017,1049.3236
FDP26,OUT045,1668.4467
NCB54,OUT027,3340.7224
FDF32,OUT017,3305.0
FDN31,OUT018,2759.8506
DRM48,OUT017,669.4493
FDN20,OUT049,2735.079
DRL01,OUT046,3940.837
FDV56,OUT049,1664.9542
DRH13,OUT027,2569.5178
FDA03,OUT017,2499.491
FDF47,OUT027,7056.1475
FDX32,OUT046,2551.1104
FDX57,OUT049,1584.8777
NCA30,OUT045,3051.536
FDO49,OUT013,774.73334
FDL04,OUT019,192.2178
DRM48,OUT035,655.4745
FDR16,OUT013,3418.0986
NCC19,OUT018,2924.252
NCE42,OUT045,3394.982
FDY24,OUT017,934.01105
FDH19,OUT049,2726.3345
FDJ46,OUT013,2769.8547
FDN45,OUT010,558.0233
FDY08,OUT035,2168.7585
FDZ37,OUT035,1462.9108
NCT30,OUT045,722.84875
DRY23,OUT018,534.73096
NCZ30,OUT018,1863.4836
FDC44,OUT018,1736.2289
FDB45,OUT035,1712.2285
FDY04,OUT013,2358.6145
FDM27,OUT046,2717.1833
FDZ43,OUT017,3842.6616
FDT39,OUT019,363.61243
NCC06,OUT019,255.25757
FDL15,OUT027,4152.1772
FDL57,OUT017,4893.646
FDU08,OUT046,1610.6589
FDK40,OUT017,4567.1396
FDQ12,OUT010,617.6068
FDS48,OUT017,2601.3027
FDP09,OUT045,3524.5522
FDW21,OUT049,1476.0667
FDY25,OUT035,2952.2073
DRE13,OUT017,1420.9717
FDV43,OUT019,88.46129
FDD22,OUT045,1702.7535
FDM46,OUT019,275.19012
NCO30,OUT010,610.5925
FDM25,OUT046,2963.6985
NCN41,OUT049,2019.3694
FDU24,OUT045,1562.7037
FDZ50,OUT046,3233.4717
FDP45,OUT013,3859.811
NCM54,OUT045,2020.3806
FDW10,OUT019,475.50378
FDP20,OUT017,2060.2227
FDK32,OUT046,2559.882
FDN52,OUT049,1385.6864
FDM58,OUT045,1844.5024
FDZ46,OUT027,3088.3997
NCA18,OUT018,1588.9276
FDD35,OUT046,2058.4163
NCK31,OUT035,816.43884
FDI40,OUT027,2675.448
FDT50,OUT019,243.43553
NCT06,OUT046,2782.273
FDT31,OUT035,3114.3132
FDT45,OUT049,902.4472
FDT13,OUT045,3164.218
FDO50,OUT045,1497.1107
NCU18,OUT010,305.17038
NCR54,OUT049,3586.3354
NCO18,OUT018,2451.5144
FDU09,OUT045,866.0031
FDT13,OUT018,2899.295
FDE09,OUT046,1775.6415
NCK53,OUT019,204.76714
FDG45,OUT049,3709.8782
DRH15,OUT035,715.1035
FDO21,OUT019,508.1727
FDD14,OUT027,5798.7036
FDC09,OUT046,1614.0111
FDH45,OUT027,1007.41077
FDV32,OUT046,1080.5957
FDG12,OUT035,2022.1959
FDS32,OUT013,2075.1519
NCL55,OUT018,3344.6453
DRE01,OUT035,4041.2393
DRE15,OUT049,1222.3099
NCL42,OUT045,4085.0903
FDP31,OUT013,812.1742
FDN33,OUT018,1430.7391
FDZ59,OUT046,2835.1465
FDE45,OUT010,415.17554
FDJ07,OUT013,1854.7117
FDQ45,OUT018,2739.7207
FDM33,OUT027,5489.3145
FDO15,OUT010,196.70093
FDM46,OUT013,1787.6852
FDR03,OUT045,3388.7324
FDY49,OUT018,2417.2034
FDQ60,OUT045,1801.5112
FDW10,OUT049,2585.9053
FDO51,OUT049,704.4589
FDJ40,OUT018,1508.9478
FDS20,OUT018,2968.15
FDU45,OUT013,1886.4724
FDV02,OUT035,2933.9558
FDN09,OUT046,3994.4146
NCM55,OUT027,5143.668
FDN23,OUT018,2143.6064
FDY31,OUT010,406.16202
FDW03,OUT010,273.31638
FDD14,OUT046,3207.8284
FDV23,OUT017,2035.7289
DRI03,OUT045,2669.5508
FDN13,OUT035,1402.0432
FDF45,OUT027,1840.1449
FDU46,OUT035,1505.7355
FDB57,OUT049,3702.835
FDV12,OUT049,1492.132
FDQ58,OUT013,2386.7908
NCA18,OUT017,1853.1716
FDH52,OUT049,1004.7867
FDM24,OUT018,2047.1713
NCP43,OUT027,4773.3325
NCO18,OUT019,436.08362
FDM32,OUT017,1432.7968
NCL07,OUT017,762.9772
FDK03,OUT013,4176.106
FDP59,OUT017,1433.6378
FDQ24,OUT049,4233.812
FDQ16,OUT018,1514.3385
FDU44,OUT013,2395.762
FDH28,OUT010,72.20018
FDV28,OUT019,78.66664
FDM22,OUT045,838.3263
FDR56,OUT046,3152.7512
FDV39,OUT049,3128.2256
FDU37,OUT019,222.69783
FDQ11,OUT010,787.32587
FDX02,OUT045,3772.3118
NCS42,OUT018,1287.8042
FDY57,OUT027,2718.9358
FDB21,OUT049,4116.561
FDE28,OUT017,3884.4016
FDQ55,OUT017,2084.7722
FDA48,OUT049,3819.1042
FDZ19,OUT045,2673.6338
NCC43,OUT045,3743.6562
NCV18,OUT046,1429.7914
NCA42,OUT018,2374.146
FDY45,OUT046,3733.0808
NCC30,OUT045,2900.5166
FDM57,OUT013,1173.2325
FDL09,OUT010,371.18588
FDB09,OUT027,3006.123
FDT44,OUT035,1963.9579
NCT06,OUT027,4481.1816
FDX26,OUT049,3445.228
FDK32,OUT013,2608.2317
DRA12,OUT046,2143.1638
FDO46,OUT010,489.5174
FDE52,OUT013,1320.7008
NCH42,OUT045,3842.6238
FDV08,OUT035,686.65485
FDB47,OUT018,3197.9949
FDC28,OUT010,266.40192
FDD22,OUT046,1812.6138
FDS07,OUT027,3220.4893
DRI13,OUT045,3572.434
FDG32,OUT018,3389.6099
FDU14,OUT017,4007.987
FDD28,OUT019,186.25462
NCP41,OUT017,1834.6426
FDS08,OUT049,2457.953
FDX47,OUT045,2394.6128
FDC53,OUT019,207.10234
FDQ19,OUT035,4298.716
FDL14,OUT045,2197.414
FDM33,OUT019,721.14764
FDA51,OUT045,1905.2483
FDZ27,OUT018,552.48035
FDT04,OUT046,621.9049
DRC13,OUT049,2060.7432
FDR16,OUT027,5343.689
FDQ03,OUT027,5725.7764
FDE38,OUT035,2717.7222
DRH23,OUT027,1703.5146
FDT11,OUT019,612.1014
FDD09,OUT035,3560.8594
FDR40,OUT045,1366.9767
FDX07,OUT017,3324.0195
FDR07,OUT035,1536.8202
FDA51,OUT017,1950.8221
FDT59,OUT019,764.6068
FDF20,OUT017,3227.3171
FDR13,OUT045,1779.8119
FDY26,OUT049,3738.9807
FDW04,OUT017,2159.1794
FDK52,OUT017,3976.7085
FDN60,OUT049,2774.6526
FDM09,OUT019,495.45938
FDP46,OUT049,1391.722
FDB50,OUT019,225.83333
NCQ29,OUT049,3877.9001
FDP16,OUT027,6134.2046
FDX33,OUT018,2447.0002
FDP07,OUT010,688.68915
FDN22,OUT046,3820.2239
FDF39,OUT049,4279.517
FDS21,OUT017,943.05414
NCM42,OUT013,1625.1127
FDK50,OUT019,361.46936
DRF13,OUT027,4045.784
FDH35,OUT018,2289.8599
FDP60,OUT018,1281.2516
DRJ49,OUT027,3468.54
NCT42,OUT019,358.35745
FDE38,OUT049,2774.6143
FDI04,OUT049,3384.6433
NCH54,OUT045,2655.9746
FDT56,OUT049,911.99725
DRD15,OUT018,3070.5076
FDV58,OUT013,2454.1128
FDP21,OUT049,3317.8699
FDH05,OUT013,3739.0278
FDR10,OUT027,4242.759
NCP06,OUT045,2119.393
FDF33,OUT049,1694.2125
DRK37,OUT013,2859.0557
DRH49,OUT045,1336.4023
FDT58,OUT013,2567.332
FDD41,OUT018,1496.2297
FDP40,OUT018,1544.5463
FDM51,OUT027,2664.1365
FDO45,OUT010,174.13293
FDW33,OUT010,256.58945
FDY24,OUT045,1104.2708
FDB10,OUT010,459.21274
FDM40,OUT035,2174.7014
NCI06,OUT017,3035.194
FDW12,OUT019,406.40054
FDX48,OUT027,4120.451
NCW05,OUT027,2583.2485
FDX27,OUT017,1512.8802
DRM37,OUT045,2986.9792
FDA38,OUT045,3465.9739
FDR36,OUT046,690.2581
FDZ45,OUT046,3162.6306
FDG05,OUT017,2568.2969
FDK28,OUT013,4537.3506
FDV47,OUT045,1292.165
FDN21,OUT045,2480.9446
FDP20,OUT027,3170.2524
FDI35,OUT045,3034.736
DRY23,OUT013,609.3564
FDA56,OUT017,2200.5571
FDB09,OUT013,1723.3351
NCO26,OUT027,2850.2986
FDQ49,OUT018,2283.7095
FDI52,OUT027,3353.007
FDZ44,OUT027,2956.0713
FDZ09,OUT018,2400.2688
FDY03,OUT049,1856.2118
NCG42,OUT017,2133.7195
DRI13,OUT027,5633.4316
FDQ32,OUT013,1951.3701
FDW16,OUT035,1634.2717
FDU27,OUT046,701.09937
FDR28,OUT010,445.6074
FDQ49,OUT010,408.14716
FDS37,OUT046,1967.433
FDW26,OUT018,2980.2407
FDX12,OUT018,3433.8245
NCP06,OUT013,2236.8435
FDW45,OUT010,345.88715
NCN30,OUT049,1549.0575
FDN24,OUT049,936.77264
NCL41,OUT027,965.8038
FDR02,OUT019,250.78107
FDD09,OUT010,531.57965
FDS33,OUT010,363.89117
FDU22,OUT045,1969.0889
FDI53,OUT013,2575.7168
DRH01,OUT049,3051.8372
FDX32,OUT013,2284.4114
NCP30,OUT018,520.50854
FDB60,OUT045,2917.602
FDB14,OUT049,1530.6616
NCP02,OUT035,958.387
FDJ10,OUT017,2173.3652
FDG34,OUT046,1784.4312
NCB18,OUT017,1376.2753
FDM16,OUT049,1124.3208
FDW25,OUT018,1177.2068
FDB35,OUT010,213.0856
DRN11,OUT013,2098.5806
FDF41,OUT019,620.11
FDH16,OUT045,1311.6562
NCQ50,OUT018,3125.523
DRH23,OUT018,759.4785
DRJ37,OUT013,2391.6636
DRJ24,OUT027,5033.591
FDY16,OUT035,3291.4822
FDQ27,OUT045,2060.3174
FDZ33,OUT045,2350.378
FDF29,OUT045,2123.2886
FDA08,OUT049,2696.7366
FDG31,OUT046,1045.9346
FDE34,OUT019,615.7894
NCR30,OUT027,1896.7592
FDV33,OUT035,3867.1213
DRZ24,OUT018,1757.6895
NCL54,OUT035,2903.232
FDR12,OUT049,2886.0146
NCC54,OUT046,3634.4067
DRN59,OUT013,778.36816
FDX50,OUT019,249.52965
FDV31,OUT027,5127.632
NCA29,OUT027,4875.541
FDW60,OUT049,3076.9224
FDX08,OUT017,3357.8762
DRD49,OUT013,3790.6047
FDD33,OUT046,3667.7893
FDW35,OUT013,596.4757
FDJ36,OUT017,1702.669
FDV51,OUT035,3183.854
FDW36,OUT046,1613.7312
FDH35,OUT046,2592.6926
NCS30,OUT027,3190.526
FDN49,OUT017,616.916
FDL08,OUT018,3318.3765
FDI09,OUT013,3953.8403
FDP19,OUT018,1936.4269
FDU21,OUT010,-0.57489353
NCP41,OUT045,1488.7782
FDY10,OUT013,1732.455
FDP12,OUT018,451.01913
NCN26,OUT049,2031.3004
FDK44,OUT013,2926.7424
FDC28,OUT049,1674.3892
FDJ41,OUT027,6834.9663
NCT29,OUT035,2080.496
NCH42,OUT019,382.9406
FDU60,OUT018,2527.5825
FDS02,OUT045,3146.069
FDC51,OUT046,2091.961
FDU03,OUT013,3026.811
FDX39,OUT045,3681.0356
NCY05,OUT010,76.17718
NCL06,OUT027,5923.5044
FDD32,OUT035,1489.4725
NCN41,OUT045,1881.552
NCX53,OUT049,2359.0103
FDU57,OUT019,399.55188
FDQ23,OUT046,1718.5712
FDQ52,OUT045,4265.8364
FDC14,OUT045,589.06964
FDY09,OUT035,3282.4343
FDQ28,OUT045,2462.151
FDV25,OUT046,4085.9634
FDJ07,OUT035,1935.4984
DRB25,OUT049,1562.355
FDK52,OUT019,548.94226
FDY52,OUT027,1453.1782
FDB28,OUT046,3064.4468
FDT36,OUT035,656.6863
FDV25,OUT017,4002.6875
NCN07,OUT027,3369.5176
FDC57,OUT017,3007.4902
FDQ03,OUT018,3036.0486
FDU23,OUT017,2627.2253
NCX41,OUT035,3881.709
NCD06,OUT035,747.2664
FDW08,OUT045,1616.0576
NCU29,OUT017,2456.5178
NCE06,OUT013,2458.6194
FDV52,OUT010,253.68799
FDB02,OUT017,3047.7896
NCR18,OUT045,639.3085
FDK16,OUT049,1552.5579
NCQ29,OUT010,555.0503
FDZ01,OUT019,218.19066
FDW27,OUT035,2511.1006
FDD17,OUT018,3275.924
FDW39,OUT013,2786.7234
DRH59,OUT045,1056.6362
FDS52,OUT013,1834.5422
FDU40,OUT027,6473.202
NCF54,OUT013,2779.1484
FDH46,OUT045,1588.4661
NCP14,OUT049,1822.4136
FDH50,OUT049,3274.2466
DRF15,OUT010,266.96637
FDV27,OUT027,2394.8599
NCJ06,OUT049,1957.7723
FDN02,OUT018,3139.6638
FDQ51,OUT049,784.0276
FDQ07,OUT017,3863.587
FDS45,OUT049,1963.2253
NCJ06,OUT045,1903.4559
FDD36,OUT035,2153.6594
FDY25,OUT045,3397.1262
FDU52,OUT046,2417.9116
DRK47,OUT017,4150.9414
NCL30,OUT017,2154.2852
FDN22,OUT035,4055.5762
NCF30,OUT027,3381.626
FDK03,OUT035,4493.8213
FDT45,OUT017,799.92395
NCC54,OUT027,6120.795
FDP08,OUT018,2992.4705
FDU44,OUT046,2525.1208
DRG39,OUT035,956.0629
FDU32,OUT049,2147.0613
FDY27,OUT049,2923.741
NCP54,OUT013,2174.6628
NCZ41,OUT049,2049.514
DRL49,OUT013,2201.242
FDI05,OUT018,1189.6741
FDY56,OUT045,3829.383
DRC13,OUT013,2006.5692
NCV29,OUT017,3138.0076
FDR24,OUT049,1446.823
FDZ34,OUT018,2883.5789
FDP37,OUT035,2058.016
FDX08,OUT027,5162.6357
FDS57,OUT045,2133.4768
NCG18,OUT049,1716.5576
FDK25,OUT018,2514.335
FDH53,OUT049,1246.3333
DRI59,OUT018,3393.273
FDA52,OUT046,2865.0315
FDT20,OUT010,79.66359
FDE36,OUT019,486.97098
FDI24,OUT017,3063.2292
FDB28,OUT018,2924.7173
FDV11,OUT017,2861.399
FDP01,OUT046,2252.546
FDD34,OUT027,4149.0913
FDJ50,OUT027,1321.2277
FDZ44,OUT013,1855.2991
DRO59,OUT035,1252.6519
DRB48,OUT045,685.7426
FDR21,OUT018,2422.8748
NCE42,OUT010,662.64264
FDO23,OUT046,1526.3448
NCE30,OUT018,3170.8909
FDQ22,OUT035,706.1343
FDY01,OUT045,1849.5835
FDS08,OUT017,2541.0698
FDG28,OUT018,3249.6675
FDQ51,OUT018,577.3104
FDB05,OUT017,4279.5015
FDO56,OUT049,1855.8298
FDE02,OUT018,1400.0278
FDN45,OUT017,3820.2212
FDS09,OUT013,705.2138
NCA54,OUT018,2708.7031
FDP09,OUT010,455.15256
FDC53,OUT045,1363.154
NCM55,OUT017,3182.0198
FDL09,OUT018,2329.2473
FDA11,OUT019,228.10663
FDA50,OUT045,1364.8375
FDC23,OUT017,3355.9421
FDE22,OUT049,2562.1936
FDD23,OUT046,3112.621
NCA29,OUT049,3123.171
FDK38,OUT046,2371.5776
DRC13,OUT046,1988.752
NCP43,OUT049,2940.2083
FDX28,OUT049,1577.5702
FDF08,OUT049,1371.5387
FDZ33,OUT046,2336.709
FDD10,OUT049,2745.8997
FDO58,OUT017,2613.0894
FDI50,OUT017,4084.2566
FDO58,OUT045,2536.1846
FDX08,OUT013,3114.611
NCK17,OUT010,31.41574
FDF39,OUT035,5002.556
FDU45,OUT010,268.05127
NCJ18,OUT018,1592.0995
DRC27,OUT019,522.5107
DRC25,OUT035,1502.1611
FDU59,OUT035,2366.2048
FDU28,OUT035,3221.328
NCP30,OUT046,700.7492
FDB39,OUT018,657.03125
FDE41,OUT013,1287.4774
DRH11,OUT010,213.21078
FDA58,OUT045,3576.7302
FDU50,OUT046,1810.3008
FDM34,OUT013,2005.0099
FDM44,OUT027,2723.9053
FDR39,OUT045,2855.5803
FDM25,OUT045,2849.7366
FDQ49,OUT049,2480.4292
DRH25,OUT018,610.5242
FDM09,OUT027,4462.5967
FDL44,OUT019,405.78763
NCR42,OUT018,410.84415
DRL59,OUT046,820.6086
FDX43,OUT013,2410.8389
DRK47,OUT010,552.1276
FDU48,OUT018,1595.878
FDY12,OUT045,724.2638
NCN43,OUT018,1924.1716
NCM55,OUT018,2814.5493
FDQ21,OUT027,3064.7983
FDX13,OUT035,4219.5293
NCK30,OUT027,5965.9136
FDG20,OUT049,2916.9658
DRG27,OUT017,709.16986
FDY14,OUT018,3407.2632
FDP59,OUT035,1564.272
FDU60,OUT017,2833.248
NCC18,OUT019,481.3934
DRJ39,OUT017,3752.6528
FDS07,OUT049,1921.1104
FDM08,OUT027,5739.4385
FDP51,OUT045,2050.1216
FDU16,OUT035,1289.816
FDH12,OUT013,1735.3485
DRE48,OUT010,462.1828
NCL42,OUT027,6263.242
FDR21,OUT045,2562.0486
NCW29,OUT035,2329.2292
FDO11,OUT013,3880.3928
NCM31,OUT049,2101.294
FDV35,OUT019,319.7052
FDF58,OUT017,1024.3022
NCE43,OUT049,2938.955
FDA02,OUT035,2709.9514
DRL37,OUT010,165.28088
FDR24,OUT018,1093.9897
FDW59,OUT049,1395.8069
FDS22,OUT049,759.66394
FDW24,OUT017,751.5748
FDU24,OUT035,1668.0149
FDA21,OUT027,5200.6943
FDH58,OUT027,3153.4514
FDW36,OUT018,1382.6062
FDI45,OUT027,4699.2095
FDU01,OUT018,2702.7422
FDF35,OUT027,2749.9797
