Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ10,OUT045,2022.0671808095844
FDZ40,OUT035,869.235418763772
FDD51,OUT018,620.9236443802083
NCY30,OUT019,422.50886504202515
FDP58,OUT017,3725.2742782219443
FDV49,OUT017,4198.72894064496
FDY24,OUT019,131.85007424066166
NCO55,OUT017,1659.6681254605303
FDR13,OUT017,1923.3809238433196
FDS51,OUT017,992.4538264106841
FDP26,OUT045,1653.2583473302811
NCB54,OUT027,2992.2031760383643
FDF32,OUT017,3050.8045869915677
FDN31,OUT018,3033.7196643584025
DRM48,OUT017,588.090100086707
FDN20,OUT049,2756.839552671811
DRL01,OUT046,3752.788141525189
FDV56,OUT049,1655.9399200485223
DRH13,OUT027,2894.7446745320585
FDA03,OUT017,2500.607050931075
FDF47,OUT027,5847.091993655027
FDX32,OUT046,2513.2580837335145
FDX57,OUT049,1537.5074384178788
NCA30,OUT045,3001.7597176143836
FDO49,OUT013,815.1531251633262
FDL04,OUT019,249.77944346170318
DRM48,OUT035,595.3854446808579
FDR16,OUT013,3597.736783309765
NCC19,OUT018,3042.489076995271
NCE42,OUT045,3963.0319616078077
FDY24,OUT017,869.3767736642919
FDH19,OUT049,2841.5827175694
FDJ46,OUT013,2832.5252049464425
FDN45,OUT010,572.1585577812672
FDY08,OUT035,2019.7774771012128
FDZ37,OUT035,1364.3068344427695
NCT30,OUT045,760.8033030422346
DRY23,OUT018,615.8238189139365
NCZ30,OUT018,1990.3544254194212
FDC44,OUT018,1851.2783566346275
FDB45,OUT035,1654.7422792900013
FDY04,OUT013,2561.1487913592227
FDM27,OUT046,2577.8052673581346
FDZ43,OUT017,3927.5121518269384
FDT39,OUT019,370.1068000072857
NCC06,OUT019,282.30787685525144
FDL15,OUT027,4104.353599499758
FDL57,OUT017,4129.771651650498
FDU08,OUT046,1563.8107601013526
FDK40,OUT017,4200.486742755473
FDQ12,OUT010,570.3369065655099
FDS48,OUT017,2506.144712947632
FDP09,OUT045,3639.4153696332837
FDW21,OUT049,1564.6227348774337
FDY25,OUT035,3067.5379566240263
DRE13,OUT017,1362.264054260206
FDV43,OUT019,131.85007424066166
FDD22,OUT045,1741.1348815177105
FDM46,OUT019,233.60827683352852
NCO30,OUT010,481.9793838439364
FDM25,OUT046,2869.332161597988
NCN41,OUT049,2037.631874042527
FDU24,OUT045,1450.6979535961134
FDZ50,OUT046,3140.439430115252
FDP45,OUT013,4018.0160731112137
NCM54,OUT045,2018.3029288841387
FDW10,OUT019,414.57218884407513
FDP20,OUT017,2022.5302648823947
FDK32,OUT046,2512.8281832875987
FDN52,OUT049,1366.8692196753366
FDM58,OUT045,1726.9520918019282
FDZ46,OUT027,2918.881492470306
NCA18,OUT018,1860.0412216849966
FDD35,OUT046,2086.050749730849
NCK31,OUT035,756.3579850432025
FDI40,OUT027,2862.565491543495
FDT50,OUT019,238.95228581218691
NCT06,OUT046,2610.7104463779456
FDT31,OUT035,3006.852855870109
FDT45,OUT049,877.1126007378724
FDT13,OUT045,3099.4469828827073
FDO50,OUT045,1383.6515649380103
NCU18,OUT010,277.6308502003852
NCR54,OUT049,3083.336932157222
NCO18,OUT018,2833.9575520254702
FDU09,OUT045,872.4975718360733
FDT13,OUT018,3025.07233787364
FDE09,OUT046,1758.6242324115985
NCK53,OUT019,249.05319141879536
FDG45,OUT049,3607.405097630786
DRH15,OUT035,671.7602065667827
FDO21,OUT019,571.5489075075985
FDD14,OUT027,5145.94130689828
FDC09,OUT046,1656.5621549997459
FDH45,OUT027,1007.0570766678228
FDV32,OUT046,1124.6927596874148
FDG12,OUT035,1981.4982253939588
FDS32,OUT013,2066.0684570885437
NCL55,OUT018,3781.886875352059
DRE01,OUT035,3871.9583542543523
DRE15,OUT049,1275.7176774600534
NCL42,OUT045,3947.870721355742
FDP31,OUT013,1219.1783625006374
FDN33,OUT018,1441.4604427009149
FDZ59,OUT046,2558.2162333520364
FDE45,OUT010,420.9572353399287
FDJ07,OUT013,1980.3806826727946
FDQ45,OUT018,3030.7643806003484
FDM33,OUT027,5847.091993655027
FDO15,OUT010,152.85572719899554
FDM46,OUT013,1464.9451322910836
FDR03,OUT045,3455.9803287492105
FDY49,OUT018,2636.3526961229422
FDQ60,OUT045,1931.7577512800335
FDW10,OUT049,2838.7397128584603
FDO51,OUT049,691.0781048780212
FDJ40,OUT018,1644.2380544828143
FDS20,OUT018,3060.5570963532723
FDU45,OUT013,1810.941916862397
FDV02,OUT035,2778.11736821814
FDN09,OUT046,3983.559881525052
NCM55,OUT027,5153.168572682574
FDN23,OUT018,2371.9450640536097
FDY31,OUT010,368.33109039087134
FDW03,OUT010,242.1292178454671
FDD14,OUT046,3048.718755073882
FDV23,OUT017,2010.430815786621
DRI03,OUT045,2854.5641882111495
FDN13,OUT035,1570.7178712724462
FDF45,OUT027,1318.729087614264
FDU46,OUT035,1363.4574642025927
FDB57,OUT049,3679.5804723832184
FDV12,OUT049,1570.0161007621987
FDQ58,OUT013,2425.679319048934
NCA18,OUT017,1902.8405612326649
FDH52,OUT049,997.4644556175243
FDM24,OUT018,2377.752465221762
NCP43,OUT027,4822.916408604073
NCO18,OUT019,421.80090399583406
FDM32,OUT017,1390.305042077233
NCL07,OUT017,595.4315725359595
FDK03,OUT013,4037.9705539175457
FDP59,OUT017,1652.981297843236
FDQ24,OUT049,4030.41262775628
FDQ16,OUT018,1643.2975840244605
FDU44,OUT013,2537.545356243474
FDH28,OUT010,131.85007424066166
FDV28,OUT019,131.85007424066166
FDM22,OUT045,867.6640473943387
FDR56,OUT046,3088.0988238922123
FDV39,OUT049,3083.8886671757195
FDU37,OUT019,171.60318134032747
FDQ11,OUT010,571.5010310866855
FDX02,OUT045,3788.9360433386155
NCS42,OUT018,1435.002610933361
FDY57,OUT027,2829.2573926621467
FDB21,OUT049,3843.3240168078446
FDE28,OUT017,3848.3016067580197
FDQ55,OUT017,1938.129539609203
FDA48,OUT049,3678.042319558203
FDZ19,OUT045,2855.4870772940335
NCC43,OUT045,3969.657320331954
NCV18,OUT046,1357.2344803038588
NCA42,OUT018,2470.52289275329
FDY45,OUT046,4145.659686037802
NCC30,OUT045,2950.205533953914
FDM57,OUT013,1419.6416648287343
FDL09,OUT010,387.4916435250249
FDB09,OUT027,2979.270968442758
FDT44,OUT035,1941.7571479845333
NCT06,OUT027,4256.888666944718
FDX26,OUT049,3123.477810718788
FDK32,OUT013,2476.4023755627213
DRA12,OUT046,2125.9338590393236
FDO46,OUT010,494.3085957674942
FDE52,OUT013,1417.567714252663
NCH42,OUT045,3804.1652400088556
FDV08,OUT035,624.2738803170065
FDB47,OUT018,3398.6961730429325
FDC28,OUT010,260.73373474023384
FDD22,OUT046,1933.3971612789537
FDS07,OUT027,2925.5610004102527
DRI13,OUT045,3712.3522709604676
FDG32,OUT018,3441.556892506928
FDU14,OUT017,4096.76856007348
FDD28,OUT019,132.3281918535569
NCP41,OUT017,1669.171107182698
FDS08,OUT049,2875.0515539613616
FDX47,OUT045,2549.5406521890095
FDC53,OUT019,247.71495429179015
FDQ19,OUT035,4007.008935858311
FDL14,OUT045,2495.819109041018
FDM33,OUT019,572.2064342021803
FDA51,OUT045,1889.308256956022
FDZ27,OUT018,756.2782994043187
FDT04,OUT046,658.6623227761721
DRC13,OUT049,2060.2736901582566
FDR16,OUT027,5847.091993655027
FDQ03,OUT027,5847.091993655027
FDE38,OUT035,2717.503448285036
DRH23,OUT027,1271.215403309651
FDT11,OUT019,497.1727622011136
FDD09,OUT035,3004.088255516018
FDR40,OUT045,1342.1868886793845
FDX07,OUT017,3032.0252653648563
FDR07,OUT035,1543.62447716768
FDA51,OUT017,1891.7503863391983
FDT59,OUT019,571.803642047488
FDF20,OUT017,3076.593564645514
FDR13,OUT045,1912.5665629043092
FDY26,OUT049,3624.2795511291497
FDW04,OUT017,2022.7071073815591
FDK52,OUT017,3824.909996528783
FDN60,OUT049,2561.347730508191
FDM09,OUT019,404.87812763288605
FDP46,OUT049,1363.5381402634057
FDB50,OUT019,171.24117081978537
NCQ29,OUT049,4032.8848774768626
FDP16,OUT027,5847.091993655027
FDX33,OUT018,2480.7171784871225
FDP07,OUT010,510.647610582141
FDN22,OUT046,3984.1405689265443
FDF39,OUT049,4141.473871078586
FDS21,OUT017,960.3863759045522
NCM42,OUT013,1658.9083597819463
FDK50,OUT019,382.4007195710333
DRF13,OUT027,4053.564227820943
FDH35,OUT018,2492.926231793195
FDP60,OUT018,1558.9944854949094
DRJ49,OUT027,2992.2031760383643
NCT42,OUT019,366.2893063261361
FDE38,OUT049,2692.667837850745
FDI04,OUT049,3106.558894042948
NCH54,OUT045,2590.81089540238
FDT56,OUT049,920.7385186760242
DRD15,OUT018,3502.398458425542
FDV58,OUT013,3015.5947383681737
FDP21,OUT049,3132.5300845475126
FDH05,OUT013,3691.309313097781
FDR10,OUT027,4253.06133197952
NCP06,OUT045,2522.6299569242738
FDF33,OUT049,1652.359166695551
DRK37,OUT013,3112.8090196258045
DRH49,OUT045,1334.745137450969
FDT58,OUT013,2651.3957882262107
FDD41,OUT018,1637.2790152040727
FDP40,OUT018,1695.5742821779222
FDM51,OUT027,2862.565491543495
FDO45,OUT010,195.5312648598957
FDW33,OUT010,242.10319029795954
FDY24,OUT045,870.7593427630237
FDB10,OUT010,570.7054308897872
FDM40,OUT035,2053.5546925773433
NCI06,OUT017,3058.545853989958
FDW12,OUT019,340.5095564011606
FDX48,OUT027,4106.775548879825
NCW05,OUT027,2889.570136300109
FDX27,OUT017,1518.4797637627273
DRM37,OUT045,3084.799764228791
FDA38,OUT045,3907.035959026067
FDR36,OUT046,655.6672602648928
FDZ45,OUT046,3141.1844220694493
FDG05,OUT017,2528.013357988061
FDK28,OUT013,4199.283619590423
FDV47,OUT045,1354.6849090402786
FDN21,OUT045,2585.415008064431
FDP20,OUT027,2982.553257899689
FDI35,OUT045,3103.7295910411294
DRY23,OUT013,710.1880976561547
FDA56,OUT017,2037.8896255351697
FDB09,OUT013,2012.709465127096
NCO26,OUT027,2933.2756917649986
FDQ49,OUT018,2460.9709605708645
FDI52,OUT027,2977.4586616504585
FDZ44,OUT027,2933.2756917649986
FDZ09,OUT018,2514.633372703599
FDY03,OUT049,1923.2345605798575
NCG42,OUT017,2046.537828340093
DRI13,OUT027,5847.091993655027
FDQ32,OUT013,2035.6510019221203
FDW16,OUT035,1384.0019011193135
FDU27,OUT046,785.2271068238872
FDR28,OUT010,386.4117429261711
FDQ49,OUT010,382.91908179427395
FDS37,OUT046,1958.4065452707416
FDW26,OUT018,3417.311772268139
FDX12,OUT018,3684.595176260563
NCP06,OUT013,2467.886875739599
FDW45,OUT010,368.11715083820314
NCN30,OUT049,1491.5475284715428
FDN24,OUT049,876.3302056372029
NCL41,OUT027,991.4402927973223
FDR02,OUT019,261.66938563745873
FDD09,OUT010,441.6271564074949
FDS33,OUT010,196.17463193489004
FDU22,OUT045,1986.2369816729597
FDI53,OUT013,2507.920293251601
DRH01,OUT049,2857.8701335341007
FDX32,OUT013,2101.5332743760464
NCP30,OUT018,607.1472353480847
FDB60,OUT045,3065.713601343964
FDB14,OUT049,1443.4790884437746
NCP02,OUT035,873.0916830954774
FDJ10,OUT017,2023.1576353796343
FDG34,OUT046,1729.7740854631093
NCB18,OUT017,1364.6801296588237
FDM16,OUT049,1129.589242822541
FDW25,OUT018,1349.2713678010796
FDB35,OUT010,220.12506247645723
DRN11,OUT013,2112.603392581772
FDF41,OUT019,570.5772239378492
FDH16,OUT045,1369.9730600961293
NCQ50,OUT018,3428.678167565186
DRH23,OUT018,897.581493124987
DRJ37,OUT013,2432.267263985238
DRJ24,OUT027,5150.601406711095
FDY16,OUT035,3045.555541962211
FDQ27,OUT045,1656.9338470902221
FDZ33,OUT045,2486.02575620822
FDF29,OUT045,2070.2695499728056
FDA08,OUT049,2567.954038521051
FDG31,OUT046,1121.6319852592364
FDE34,OUT019,466.0067686275432
NCR30,OUT027,1438.2747427226036
FDV33,OUT035,4157.141063263404
DRZ24,OUT018,1942.060263210702
NCL54,OUT035,2855.0541694944823
FDR12,OUT049,2897.055512779631
NCC54,OUT046,3776.7673736283546
DRN59,OUT013,809.0927449077459
FDX50,OUT019,263.03643580153096
FDV31,OUT027,4719.4461099600685
NCA29,OUT027,4383.984719489334
FDW60,OUT049,2921.418584223793
FDX08,OUT017,3107.698273118197
DRD49,OUT013,3757.8320594543206
FDD33,OUT046,3808.1287573065174
FDW35,OUT013,708.1488138333449
FDJ36,OUT017,1655.2833200161133
FDV51,OUT035,2689.160491024604
FDW36,OUT046,1658.1225670264182
FDH35,OUT046,2575.2847392385343
NCS30,OUT027,2992.2031760383643
FDN49,OUT017,603.2554470546584
FDL08,OUT018,3677.851909427538
FDI09,OUT013,3852.9325861198326
FDP19,OUT018,1977.9430878130488
FDU21,OUT010,131.85007424066166
NCP41,OUT045,1660.2652699785465
FDY10,OUT013,1829.0096947888796
FDP12,OUT018,585.1730580453163
NCN26,OUT049,1960.8417093604876
FDK44,OUT013,2839.3372947355447
FDC28,OUT049,1661.7388595154546
FDJ41,OUT027,5847.091993655027
NCT29,OUT035,1999.7937823478721
NCH42,OUT019,571.3385563043327
FDU60,OUT018,2576.6688400430467
FDS02,OUT045,3093.185914851721
FDC51,OUT046,2084.864251220932
FDU03,OUT013,3040.336776288218
FDX39,OUT045,3681.4779849263186
NCY05,OUT010,131.85007424066166
NCL06,OUT027,5847.091993655027
FDD32,OUT035,1288.7157822288118
NCN41,OUT045,1996.4147939243087
NCX53,OUT049,2141.06016756983
FDU57,OUT019,369.23282502198555
FDQ23,OUT046,1655.9763080278262
FDQ52,OUT045,4018.26064451385
FDC14,OUT045,631.863189402048
FDY09,OUT035,2919.937622391588
FDQ28,OUT045,2545.673612596434
FDV25,OUT046,3771.865828033119
FDJ07,OUT035,1946.071980703589
DRB25,OUT049,1651.5937328664672
FDK52,OUT019,572.2064342021803
FDY52,OUT027,1390.6290446391515
FDB28,OUT046,3104.427924386935
FDT36,OUT035,594.350229596788
FDV25,OUT017,3832.2627587852876
NCN07,OUT027,2992.2031760383643
FDC57,OUT017,3011.185240965699
FDQ03,OUT018,3594.697216549283
FDU23,OUT017,2710.7341930135676
NCX41,OUT035,3676.063904103
NCD06,OUT035,754.5704330330357
FDW08,OUT045,1657.072750980658
NCU29,OUT017,2460.2194831031698
NCE06,OUT013,2496.2158871377933
FDV52,OUT010,269.8702572215737
FDB02,OUT017,2911.639898063606
NCR18,OUT045,641.5403010912751
FDK16,OUT049,1490.4468400349713
NCQ29,OUT010,572.3587934783245
FDZ01,OUT019,248.69138496497857
FDW27,OUT035,2542.6349767926463
FDD17,OUT018,3606.6141352497707
FDW39,OUT013,2853.6068152006005
DRH59,OUT045,1096.8506719052232
FDS52,OUT013,1644.53567936604
FDU40,OUT027,5756.845054190033
NCF54,OUT013,2822.7182662757177
FDH46,OUT045,1655.8804645341297
NCP14,OUT049,1651.613993140799
FDH50,OUT049,3153.1849444725626
DRF15,OUT010,373.3847623579445
FDV27,OUT027,2560.664387443672
NCJ06,OUT049,2047.69914854535
FDN02,OUT018,3215.169945334252
FDQ51,OUT049,781.0285805355547
FDQ07,OUT017,3723.2710565329207
FDS45,OUT049,1652.6941184208677
NCJ06,OUT045,2012.3311157651945
FDD36,OUT035,1953.2888479796848
FDY25,OUT045,3106.619486122817
FDU52,OUT046,2467.2005176183684
DRK47,OUT017,3820.1778672556607
NCL30,OUT017,2022.7343307236526
FDN22,OUT035,4009.3453289701483
NCF30,OUT027,2982.553257899689
FDK03,OUT035,4115.065100548062
FDT45,OUT017,871.2150123981831
NCC54,OUT027,5847.091993655027
FDP08,OUT018,2920.364957031817
